epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,0,,,,,,0.14809782803058624,1.7860195636749268
0,0,,,0.17608827352523804,1.814749836921692,,,
1,1,,,,,,0.17391304671764374,1.7539148330688477
1,1,,,0.17593711614608765,1.791612982749939,,,
2,2,,,,,,0.18885870277881622,1.7223395109176636
2,2,,,0.18561063706874847,1.772404432296753,,,
3,3,,,,,,0.3179347813129425,1.6899354457855225
3,3,,,0.21130593121051788,1.7546498775482178,,,
4,4,,,,,,0.36820653080940247,1.6564983129501343
4,4,,,0.24183796346187592,1.7383047342300415,,,
5,5,,,,,,0.3790760934352875,1.6224275827407837
5,5,,,0.29504233598709106,1.7209560871124268,,,
6,6,,,,,,0.39809781312942505,1.588241696357727
6,6,,,0.3149939477443695,1.7036782503128052,,,
7,7,,,,,,0.42527174949645996,1.5545636415481567
7,7,,,0.3310157060623169,1.6857954263687134,,,
8,8,,,,,,0.4429347813129425,1.5219755172729492
8,8,,,0.3415961265563965,1.6639392375946045,,,
9,9,,,,,,0.44021740555763245,1.4910773038864136
9,9,,,0.3624546527862549,1.6433143615722656,,,
10,10,,,,,,0.42798912525177,1.462160348892212
10,10,,,0.38618502020835876,1.6181565523147583,,,
11,11,,,,,,0.39945653080940247,1.435360312461853
11,11,,,0.3987303376197815,1.5946683883666992,,,
12,12,,,,,,0.36820653080940247,1.4106745719909668
12,12,,,0.40976420044898987,1.5692040920257568,,,
13,13,,,,,,0.35326087474823,1.3879890441894531
13,13,,,0.41218259930610657,1.547125220298767,,,
14,14,,,,,,0.3491847813129425,1.367143988609314
14,14,,,0.41218259930610657,1.5232460498809814,,,
15,15,,,,,,0.35190218687057495,1.3478978872299194
15,15,,,0.41807737946510315,1.4975758790969849,,,
16,16,,,,,,0.3600543439388275,1.3299572467803955
16,16,,,0.4292623996734619,1.4729712009429932,,,
17,17,,,,,,0.3913043439388275,1.3129507303237915
17,17,,,0.4383313059806824,1.4472748041152954,,,
18,18,,,,,,0.4320652186870575,1.2965915203094482
18,18,,,0.4483071267604828,1.4241139888763428,,,
19,19,,,,,,0.49320653080940247,1.2805851697921753
19,19,,,0.453748494386673,1.398711919784546,,,
20,20,,,,,,0.5570651888847351,1.264794945716858
20,20,,,0.47989723086357117,1.3776359558105469,,,
21,21,,,,,,0.6426630616188049,1.2492642402648926
21,21,,,0.5083131790161133,1.3575586080551147,,,
22,22,,,,,,0.7051630616188049,1.2339290380477905
22,22,,,0.5403566956520081,1.334261417388916,,,
23,23,,,,,,0.7228260636329651,1.2188081741333008
23,23,,,0.5651450753211975,1.316125512123108,,,
24,24,,,,,,0.7024456262588501,1.203800916671753
24,24,,,0.5962817668914795,1.2946219444274902,,,
25,25,,,,,,0.654891312122345,1.1887567043304443
25,25,,,0.608222484588623,1.2780377864837646,,,
26,26,,,,,,0.616847813129425,1.1734901666641235
26,26,,,0.609280526638031,1.2582694292068481,,,
27,27,,,,,,0.6005434989929199,1.1578037738800049
27,27,,,0.5956771373748779,1.241106390953064,,,
28,28,,,,,,0.5910326242446899,1.141405463218689
28,28,,,0.5844921469688416,1.2211382389068604,,,
29,29,,,,,,0.592391312122345,1.1240390539169312
29,29,,,0.5737605690956116,1.2032301425933838,,,
30,30,,,,,,0.5978260636329651,1.1054834127426147
30,30,,,0.5731559991836548,1.184087872505188,,,
31,31,,,,,,0.601902186870575,1.0857049226760864
31,31,,,0.5766323804855347,1.1633596420288086,,,
32,32,,,,,,0.616847813129425,1.0648454427719116
32,32,,,0.5832829475402832,1.1431444883346558,,,
33,33,,,,,,0.6209239363670349,1.0430841445922852
33,33,,,0.599304735660553,1.1221988201141357,,,
34,34,,,,,,0.6277173757553101,1.0205456018447876
34,34,,,0.6348246932029724,1.1023954153060913,,,
35,35,,,,,,0.63451087474823,0.9974506497383118
35,35,,,0.6689842939376831,1.078773856163025,,,
36,36,,,,,,0.6426630616188049,0.9740327000617981
36,36,,,0.6824365258216858,1.058887004852295,,,
37,37,,,,,,0.6494565010070801,0.9505276679992676
37,37,,,0.6857618093490601,1.0361454486846924,,,
38,38,,,,,,0.6630434989929199,0.9272316098213196
