epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,0,,,,,,0.16576087474822998,1.7888339757919312
0,0,,,0.17593711614608765,1.8078080415725708,,,
1,1,,,,,,0.24592390656471252,1.7747509479522705
1,1,,,0.17593711614608765,1.792502999305725,,,
2,2,,,,,,0.207880437374115,1.7620548009872437
2,2,,,0.1874244213104248,1.7822744846343994,,,
3,3,,,,,,0.18885870277881622,1.7485787868499756
3,3,,,0.1928657740354538,1.775456190109253,,,
4,4,,,,,,0.22826087474822998,1.7345377206802368
4,4,,,0.19165658950805664,1.7695672512054443,,,
5,5,,,,,,0.33695653080940247,1.7206976413726807
5,5,,,0.1955864578485489,1.7645678520202637,,,
6,6,,,,,,0.32472825050354004,1.7065565586090088
6,6,,,0.22989721596240997,1.7587833404541016,,,
7,7,,,,,,0.25135868787765503,1.6908878087997437
7,7,,,0.2583131790161133,1.7532958984375,,,
8,8,,,,,,0.207880437374115,1.6734102964401245
8,8,,,0.22037485241889954,1.745678186416626,,,
9,9,,,,,,0.23097826540470123,1.6546651124954224
9,9,,,0.21145707368850708,1.7356746196746826,,,
10,10,,,,,,0.4741847813129425,1.635255217552185
10,10,,,0.21523578464984894,1.72618567943573,,,
11,11,,,,,,0.46875,1.615321397781372
11,11,,,0.2809855043888092,1.7158775329589844,,,
12,12,,,,,,0.45923912525177,1.594853162765503
12,12,,,0.31605198979377747,1.7013187408447266,,,
13,13,,,,,,0.45108696818351746,1.5740894079208374
13,13,,,0.31348246335983276,1.6897456645965576,,,
14,14,,,,,,0.44565218687057495,1.5533396005630493
14,14,,,0.3122732639312744,1.6757100820541382,,,
15,15,,,,,,0.44429346919059753,1.5328669548034668
15,15,,,0.3199818730354309,1.6621501445770264,,,
16,16,,,,,,0.44021740555763245,1.512637972831726
16,16,,,0.3367593586444855,1.644827961921692,,,
17,17,,,,,,0.4375,1.492771863937378
17,17,,,0.3564087152481079,1.62911856174469,,,
18,18,,,,,,0.4375,1.4734106063842773
18,18,,,0.38089480996131897,1.6153465509414673,,,
19,19,,,,,,0.43614131212234497,1.4543670415878296
19,19,,,0.4035671055316925,1.596104621887207,,,
20,20,,,,,,0.43614131212234497,1.435659646987915
20,20,,,0.41822853684425354,1.5808019638061523,,,
21,21,,,,,,0.4538043439388275,1.417202115058899
21,21,,,0.4275997579097748,1.5612741708755493,,,
22,22,,,,,,0.53125,1.398917317390442
22,22,,,0.4366686940193176,1.5449591875076294,,,
23,23,,,,,,0.5964673757553101,1.380550503730774
23,23,,,0.4474002420902252,1.5258057117462158,,,
24,24,,,,,,0.61548912525177,1.361773133277893
24,24,,,0.473397821187973,1.5080548524856567,,,
25,25,,,,,,0.6195651888847351,1.3425406217575073
25,25,,,0.49924424290657043,1.4900925159454346,,,
26,26,,,,,,0.625,1.3228014707565308
26,26,,,0.5158706307411194,1.4738200902938843,,,
27,27,,,,,,0.6277173757553101,1.3027164936065674
27,27,,,0.5442865490913391,1.4545934200286865,,,
28,28,,,,,,0.6277173757553101,1.282296895980835
28,28,,,0.5554715991020203,1.4369359016418457,,,
29,29,,,,,,0.633152186870575,1.2616817951202393
29,29,,,0.5538089275360107,1.4182407855987549,,,
30,30,,,,,,0.6426630616188049,1.2409248352050781
30,30,,,0.5633313059806824,1.3995095491409302,,,
31,31,,,,,,0.6521739363670349,1.2199076414108276
31,31,,,0.5607618093490601,1.380237102508545,,,
32,32,,,,,,0.6589673757553101,1.1983973979949951
32,32,,,0.5652962327003479,1.3614122867584229,,,
33,33,,,,,,0.667119562625885,1.1763010025024414
33,33,,,0.5695284008979797,1.34178626537323,,,
34,34,,,,,,0.67527174949646,1.1533843278884888
34,34,,,0.5870616436004639,1.321596384048462,,,
35,35,,,,,,0.7051630616188049,1.129467248916626
35,35,,,0.5844921469688416,1.2985413074493408,,,
36,36,,,,,,0.7432065010070801,1.104862928390503
36,36,,,0.5958282947540283,1.2777936458587646,,,
37,37,,,,,,0.76902174949646,1.0799415111541748
37,37,,,0.6083736419677734,1.2552340030670166,,,
38,38,,,,,,0.7989130616188049,1.054997444152832
38,38,,,0.6195586323738098,1.2355183362960815,,,
39,39,,,,,,0.8057065010070801,1.0301055908203125
39,39,,,0.6389057040214539,1.211751937866211,,,
40,40,,,,,,0.811141312122345,1.005267858505249
40,40,,,0.6511487364768982,1.1896289587020874,,,
41,41,,,,,,0.811141312122345,0.9801376461982727
41,41,,,0.6673216223716736,1.1640552282333374,,,
42,42,,,,,,0.813858687877655,0.9543651938438416
42,42,,,0.676088273525238,1.140720248222351,,,
43,43,,,,,,0.804347813129425,0.9295298457145691
43,43,,,0.6824365258216858,1.117437720298767,,,
44,44,,,,,,0.8097826242446899,0.9067195653915405
44,44,,,0.6969467997550964,1.0935931205749512,,,
45,45,,,,,,0.8097826242446899,0.8847587704658508
45,45,,,0.6984582543373108,1.0686864852905273,,,
46,46,,,,,,0.8152173757553101,0.8622751832008362
46,46,,,0.7034462094306946,1.0471516847610474,,,
47,47,,,,,,0.8165760636329651,0.8401341438293457
47,47,,,0.7152357697486877,1.0227594375610352,,,
48,48,,,,,,0.820652186870575,0.8180680274963379
48,48,,,0.7315598726272583,0.9941787123680115,,,
49,49,,,,,,0.8260869383811951,0.795799732208252
49,49,,,0.7422913908958435,0.9747923612594604,,,
50,50,,,,,,0.835597813129425,0.773568868637085
50,50,,,0.7441052198410034,0.9507607817649841,,,
51,51,,,,,,0.8383151888847351,0.7514301538467407
51,51,,,0.7524183988571167,0.9256086349487305,,,
52,52,,,,,,0.845108687877655,0.7271949052810669
52,52,,,0.7669286727905273,0.898551881313324,,,
53,53,,,,,,0.854619562625885,0.7049011588096619
53,53,,,0.7740326523780823,0.8767092227935791,,,
54,54,,,,,,0.86548912525177,0.6837353706359863
54,54,,,0.7846130728721619,0.8525374531745911,,,
55,55,,,,,,0.8682065010070801,0.6605889201164246
55,55,,,0.7989721894264221,0.8274911642074585,,,
56,56,,,,,,0.875,0.6374551057815552
56,56,,,0.811819851398468,0.8023077249526978,,,
57,57,,,,,,0.883152186870575,0.6140866875648499
57,57,,,0.8224002122879028,0.7744202017784119,,,
58,58,,,,,,0.883152186870575,0.5930233001708984
58,58,,,0.8305622935295105,0.7503103613853455,,,
59,59,,,,,,0.883152186870575,0.5716271996498108
59,59,,,0.838573157787323,0.7267653346061707,,,
60,60,,,,,,0.895380437374115,0.5461066961288452
60,60,,,0.842503011226654,0.6997670531272888,,,
61,61,,,,,,0.9035326242446899,0.5224891901016235
61,61,,,0.8429564833641052,0.6763757467269897,,,
62,62,,,,,,0.9130434989929199,0.5009627342224121
62,62,,,0.8512696623802185,0.6509308815002441,,,
63,63,,,,,,0.91847825050354,0.47589927911758423
63,63,,,0.8645707368850708,0.6231894493103027,,,
64,64,,,,,,0.92527174949646,0.4515301287174225
64,64,,,0.8681983351707458,0.5990321636199951,,,
65,65,,,,,,0.92798912525177,0.4258771538734436
65,65,,,0.873941957950592,0.5735486745834351,,,
66,66,,,,,,0.92798912525177,0.40535882115364075
66,66,,,0.8753023147583008,0.5523942112922668,,,
67,67,,,,,,0.9334239363670349,0.38265344500541687
67,67,,,0.8804413676261902,0.5288041830062866,,,
68,68,,,,,,0.936141312122345,0.3608255684375763
68,68,,,0.8834643363952637,0.5051544904708862,,,
69,69,,,,,,0.9429348111152649,0.34313178062438965
69,69,,,0.8919286727905273,0.4796655774116516,,,
70,70,,,,,,0.945652186870575,0.3274902403354645
70,70,,,0.8969165682792664,0.45951953530311584,,,
71,71,,,,,,0.948369562625885,0.3103533387184143
71,71,,,0.9038693904876709,0.43909093737602234,,,
72,72,,,,,,0.9442934989929199,0.2937624454498291
72,72,,,0.9093107581138611,0.41853073239326477,,,
73,73,,,,,,0.948369562625885,0.2778117060661316
73,73,,,0.9142986536026001,0.39578571915626526,,,
74,74,,,,,,0.948369562625885,0.26452234387397766
74,74,,,0.9185308218002319,0.3759586215019226,,,
75,75,,,,,,0.9524456262588501,0.2507419288158417
75,75,,,0.9198911786079407,0.36001062393188477,,,
76,76,,,,,,0.94972825050354,0.24238242208957672
76,76,,,0.9253325462341309,0.34063979983329773,,,
77,77,,,,,,0.9524456262588501,0.23188120126724243
77,77,,,0.9275997877120972,0.32580578327178955,,,
78,78,,,,,,0.9510869383811951,0.2205970734357834
78,78,,,0.931076169013977,0.3096386194229126,,,
79,79,,,,,,0.9510869383811951,0.20873907208442688
79,79,,,0.9375755786895752,0.2945045828819275,,,
80,80,,,,,,0.945652186870575,0.202248677611351
80,80,,,0.9369710087776184,0.2785521149635315,,,
81,81,,,,,,0.9442934989929199,0.1998731791973114
81,81,,,0.9416565895080566,0.26309430599212646,,,
82,82,,,,,,0.945652186870575,0.19293028116226196
82,82,,,0.9498186111450195,0.250150203704834,,,
83,83,,,,,,0.948369562625885,0.18190748989582062
83,83,,,0.9484582543373108,0.23801161348819733,,,
84,84,,,,,,0.948369562625885,0.1782025843858719
84,84,,,0.9486094117164612,0.22528217732906342,,,
85,85,,,,,,0.945652186870575,0.17808109521865845
85,85,,,0.9522370100021362,0.2131260335445404,,,
86,86,,,,,,0.948369562625885,0.17194512486457825
86,86,,,0.9537484645843506,0.20383788645267487,,,
87,87,,,,,,0.9442934989929199,0.16741372644901276
87,87,,,0.9561668634414673,0.19413509964942932,,,
88,88,,,,,,0.9415760636329651,0.16667404770851135
88,88,,,0.9597944617271423,0.18504372239112854,,,
89,89,,,,,,0.9415760636329651,0.16878670454025269
89,89,,,0.9600967168807983,0.17621105909347534,,,
90,90,,,,,,0.9429348111152649,0.16332747042179108
90,90,,,0.9608525037765503,0.16871985793113708,,,
91,91,,,,,,0.9429348111152649,0.15859666466712952
91,91,,,0.9643288850784302,0.16034312546253204,,,
92,92,,,,,,0.9415760636329651,0.16384395956993103
92,92,,,0.9662938117980957,0.15233114361763,,,
93,93,,,,,,0.9415760636329651,0.15908019244670868
93,93,,,0.9681076407432556,0.14595243334770203,,,
94,94,,,,,,0.9442934989929199,0.1532447189092636
94,94,,,0.9659915566444397,0.14109812676906586,,,
95,95,,,,,,0.9415760636329651,0.15720607340335846
95,95,,,0.9679564833641052,0.13542424142360687,,,
96,96,,,,,,0.9415760636329651,0.1574024260044098
96,96,,,0.9703748226165771,0.12814220786094666,,,
97,97,,,,,,0.94972825050354,0.14349974691867828
97,97,,,0.974606990814209,0.12023739516735077,,,
98,98,,,,,,0.94972825050354,0.14576809108257294
98,98,,,0.9699214100837708,0.11964549124240875,,,
99,99,,,,,,0.948369562625885,0.1519249975681305
99,99,,,0.9756650328636169,0.11364711821079254,,,
100,100,,,,,,0.948369562625885,0.14470896124839783
100,100,,,0.9768742322921753,0.10740971565246582,,,
101,101,,,,,,0.9510869383811951,0.137172132730484
101,101,,,0.9762696623802185,0.1041942834854126,,,
102,102,,,,,,0.94972825050354,0.14332391321659088
102,102,,,0.9776299595832825,0.1001845970749855,,,
103,103,,,,,,0.948369562625885,0.13916315138339996
103,103,,,0.9789903163909912,0.09653141349554062,,,
104,104,,,,,,0.9524456262588501,0.12998735904693604
104,104,,,0.9771765470504761,0.09559731930494308,,,
105,105,,,,,,0.94972825050354,0.13962173461914062
105,105,,,0.9800483584403992,0.0904427096247673,,,
106,106,,,,,,0.94972825050354,0.13107147812843323
106,106,,,0.9800483584403992,0.08887021988630295,,,
107,107,,,,,,0.9551630616188049,0.1227339431643486
107,107,,,0.9817110300064087,0.08466106653213501,,,
108,108,,,,,,0.9510869383811951,0.13016459345817566
108,108,,,0.9803506731987,0.08285041898488998,,,
109,109,,,,,,0.9538043737411499,0.12793762981891632
109,109,,,0.9833736419677734,0.07925789803266525,,,
110,110,,,,,,0.9633151888847351,0.1153678297996521
110,110,,,0.9823155999183655,0.07637478411197662,,,
111,111,,,,,,0.960597813129425,0.11534065753221512
111,111,,,0.9847339987754822,0.07308639585971832,,,
112,112,,,,,,0.9524456262588501,0.12790286540985107
112,112,,,0.9839782118797302,0.07119809091091156,,,
113,113,,,,,,0.9619565010070801,0.11522331088781357
113,113,,,0.9851874113082886,0.07142570614814758,,,
114,114,,,,,,0.9646739363670349,0.10793387144804001
114,114,,,0.9844316840171814,0.06865488737821579,,,
115,115,,,,,,0.95652174949646,0.11615835875272751
115,115,,,0.9857920408248901,0.06688480824232101,,,
116,116,,,,,,0.9619565010070801,0.11472317576408386
116,116,,,0.9859431385993958,0.06461415439844131,,,
117,117,,,,,,0.9660326242446899,0.10311425477266312
117,117,,,0.9868500828742981,0.06326936185359955,,,
118,118,,,,,,0.9619565010070801,0.10975993424654007
118,118,,,0.9862454533576965,0.06142133101820946,,,
119,119,,,,,,0.95923912525177,0.11816208064556122
119,119,,,0.9876058101654053,0.05855349451303482,,,
120,120,,,,,,0.960597813129425,0.1063789501786232
120,120,,,0.987908124923706,0.059240397065877914,,,
121,121,,,,,,0.9646739363670349,0.10239677131175995
121,121,,,0.9876058101654053,0.05692713335156441,,,
122,122,,,,,,0.9633151888847351,0.10778217762708664
122,122,,,0.9874546527862549,0.05553552135825157,,,
123,123,,,,,,0.9633151888847351,0.10747337341308594
123,123,,,0.988966166973114,0.05306113883852959,,,
124,124,,,,,,0.9660326242446899,0.09613872319459915
124,124,,,0.9885126948356628,0.05486833676695824,,,
125,125,,,,,,0.9660326242446899,0.09755905717611313
125,125,,,0.988966166973114,0.05203341692686081,,,
126,126,,,,,,0.95923912525177,0.10916434228420258
126,126,,,0.9886638522148132,0.05041619390249252,,,
127,127,,,,,,0.9633151888847351,0.10160224139690399
127,127,,,0.9894195795059204,0.050746139138936996,,,
128,128,,,,,,0.967391312122345,0.09591022878885269
128,128,,,0.9912333488464355,0.046977024525403976,,,
129,129,,,,,,0.9646739363670349,0.09955372661352158
129,129,,,0.990024209022522,0.047102030366659164,,,
130,130,,,,,,0.9619565010070801,0.10298285633325577
130,130,,,0.9895707368850708,0.04583471268415451,,,
131,131,,,,,,0.9646739363670349,0.09775586426258087
131,131,,,0.9898730516433716,0.0463671050965786,,,
132,132,,,,,,0.967391312122345,0.09239697456359863
132,132,,,0.9909310936927795,0.04463975504040718,,,
133,133,,,,,,0.9633151888847351,0.09783311188220978
133,133,,,0.9895707368850708,0.04485592246055603,,,
134,134,,,,,,0.960597813129425,0.09815814346075058
134,134,,,0.9910822510719299,0.04329357296228409,,,
135,135,,,,,,0.9646739363670349,0.08895178139209747
135,135,,,0.9918379783630371,0.04231530800461769,,,
136,136,,,,,,0.9660326242446899,0.09113173931837082
136,136,,,0.9913845062255859,0.04139052703976631,,,
137,137,,,,,,0.9633151888847351,0.095527283847332
137,137,,,0.9910822510719299,0.04073195531964302,,,
138,138,,,,,,0.967391312122345,0.08787285536527634
138,138,,,0.9922913908958435,0.03858046606183052,,,
139,139,,,,,,0.9660326242446899,0.08660208433866501
139,139,,,0.9922913908958435,0.03858179599046707,,,
140,140,,,,,,0.9660326242446899,0.08965063840150833
140,140,,,0.9915356636047363,0.038017287850379944,,,
141,141,,,,,,0.9660326242446899,0.08993932604789734
141,141,,,0.9918379783630371,0.03787845000624657,,,
142,142,,,,,,0.9660326242446899,0.0877307578921318
142,142,,,0.9928960204124451,0.036481358110904694,,,
143,143,,,,,,0.967391312122345,0.08854202926158905
143,143,,,0.9927448630332947,0.035986483097076416,,,
144,144,,,,,,0.967391312122345,0.08912911266088486
144,144,,,0.9933494329452515,0.03467809036374092,,,
145,145,,,,,,0.9660326242446899,0.08254460245370865
145,145,,,0.9913845062255859,0.036039188504219055,,,
146,146,,,,,,0.96875,0.08649282157421112
146,146,,,0.9930471777915955,0.034702450037002563,,,
147,147,,,,,,0.96875,0.08525542914867401
147,147,,,0.9927448630332947,0.03336949273943901,,,
148,148,,,,,,0.96875,0.08416043967008591
148,148,,,0.9931983351707458,0.032568659633398056,,,
149,149,,,,,,0.9714673757553101,0.08619007468223572
149,149,,,0.9941052198410034,0.03172813728451729,,,
150,150,,,,,,0.9714673757553101,0.08038491755723953
150,150,,,0.993954062461853,0.03128374367952347,,,
151,151,,,,,,0.970108687877655,0.08082089573144913
151,151,,,0.9941052198410034,0.03063240274786949,,,
152,152,,,,,,0.9714673757553101,0.08836888521909714
152,152,,,0.9944074749946594,0.029697749763727188,,,
153,153,,,,,,0.9728260636329651,0.07924400269985199
153,153,,,0.9928960204124451,0.031400375068187714,,,
154,154,,,,,,0.9714673757553101,0.08454698324203491
154,154,,,0.9947097897529602,0.029155025258660316,,,
155,155,,,,,,0.9728260636329651,0.0833728238940239
155,155,,,0.9944074749946594,0.028851961717009544,,,
156,156,,,,,,0.9741848111152649,0.07756717503070831
156,156,,,0.9945586323738098,0.027679605409502983,,,
157,157,,,,,,0.9728260636329651,0.08273488283157349
157,157,,,0.9942563772201538,0.027779752388596535,,,
158,158,,,,,,0.9741848111152649,0.0817340537905693
158,158,,,0.9945586323738098,0.027198966592550278,,,
159,159,,,,,,0.9741848111152649,0.07777616381645203
159,159,,,0.9945586323738098,0.026623858138918877,,,
160,160,,,,,,0.9741848111152649,0.07897868007421494
160,160,,,0.9942563772201538,0.026113491505384445,,,
161,161,,,,,,0.9741848111152649,0.07894862443208694
161,161,,,0.9941052198410034,0.026167843490839005,,,
162,162,,,,,,0.9741848111152649,0.07913772761821747
162,162,,,0.9945586323738098,0.025131311267614365,,,
163,163,,,,,,0.9741848111152649,0.07855895906686783
163,163,,,0.9959189891815186,0.023883411660790443,,,
164,164,,,,,,0.9755434989929199,0.07735183089971542
164,164,,,0.9957678318023682,0.023768523707985878,,,
165,165,,,,,,0.9755434989929199,0.07955367863178253
165,165,,,0.995314359664917,0.02419314906001091,,,
