epoch,step,test_loss,train_loss,training_total_time,val_loss
0,0,,,,0.14157608151435852
0,0,,0.18107174336910248,,
1,1,,,,0.12899279594421387
1,1,,0.144623264670372,,
2,2,,,,0.12923194468021393
2,2,,0.13447774946689606,,
3,3,,,,0.12681736052036285
3,3,,0.1367368996143341,,
4,4,,,,0.12038068473339081
4,4,,0.13599535822868347,,
5,5,,,,0.1136990413069725
5,5,,0.13073956966400146,,
6,6,,,,0.10895276069641113
6,6,,0.12454310059547424,,
7,7,,,,0.10616875439882278
7,7,,0.11952295154333115,,
8,8,,,,0.10483919829130173
8,8,,0.11613652855157852,,
9,9,,,,0.10465645790100098
9,9,,0.11339608579874039,,
10,10,,,,0.10510735213756561
10,10,,0.11183099448680878,,
11,11,,,,0.1053808182477951
11,11,,0.11086216568946838,,
12,12,,,,0.10493473708629608
12,12,,0.11027854681015015,,
13,13,,,,0.10375817120075226
13,13,,0.10883461683988571,,
14,14,,,,0.10215666890144348
14,14,,0.10657978057861328,,
15,15,,,,0.10018930584192276
15,15,,0.10472690314054489,,
16,16,,,,0.09792621433734894
16,16,,0.102676622569561,,
17,17,,,,0.09552956372499466
17,17,,0.10057076811790466,,
18,18,,,,0.09323577582836151
18,18,,0.0985669493675232,,
19,19,,,,0.09106425940990448
19,19,,0.09713773429393768,,
20,20,,,,0.0888914242386818
20,20,,0.09548363089561462,,
21,21,,,,0.08659886568784714
21,21,,0.09396106749773026,,
22,22,,,,0.08421952277421951
22,22,,0.0922926589846611,,
23,23,,,,0.0818425863981247
23,23,,0.09018388390541077,,
24,24,,,,0.07948626577854156
24,24,,0.08809763938188553,,
25,25,,,,0.07718372344970703
25,25,,0.08609401434659958,,
26,26,,,,0.07507645338773727
26,26,,0.08396054804325104,,
27,27,,,,0.07327403128147125
27,27,,0.08200226724147797,,
28,28,,,,0.07172368466854095
28,28,,0.07997273653745651,,
29,29,,,,0.07026126235723495
29,29,,0.07814443111419678,,
30,30,,,,0.06877734512090683
30,30,,0.07643614709377289,,
31,31,,,,0.06735995411872864
31,31,,0.07448884844779968,,
32,32,,,,0.06610087305307388
32,32,,0.07247268408536911,,
33,33,,,,0.0649358406662941
33,33,,0.07055794447660446,,
34,34,,,,0.06347279995679855
34,34,,0.06861703097820282,,
35,35,,,,0.061539117246866226
35,35,,0.06684321165084839,,
36,36,,,,0.0592934787273407
36,36,,0.06470174342393875,,
37,37,,,,0.05687975510954857
37,37,,0.06265868991613388,,
38,38,,,,0.054468415677547455
38,38,,0.06045530363917351,,
39,39,,,,0.05220745503902435
39,39,,0.05827521160244942,,
40,40,,,,0.05017596110701561
40,40,,0.056162167340517044,,
41,41,,,,0.048397764563560486
41,41,,0.054032668471336365,,
42,42,,,,0.04678424447774887
42,42,,0.05207141488790512,,
43,43,,,,0.04525212198495865
43,43,,0.05018200725317001,,
44,44,,,,0.043734077364206314
44,44,,0.048098865896463394,,
45,45,,,,0.042275603860616684
45,45,,0.04608382657170296,,
46,46,,,,0.040902141481637955
46,46,,0.044325944036245346,,
47,47,,,,0.039666593074798584
47,47,,0.04235515743494034,,
48,48,,,,0.03870585560798645
48,48,,0.040781643241643906,,
49,49,,,,0.03783503174781799
49,49,,0.03898700699210167,,
50,50,,,,0.03661620616912842
50,50,,0.03736691176891327,,
51,51,,,,0.03550001606345177
51,51,,0.03572947159409523,,
52,52,,,,0.034759651869535446
52,52,,0.03422650322318077,,
53,53,,,,0.03388924524188042
53,53,,0.03314826637506485,,
54,54,,,,0.03293616697192192
54,54,,0.03181861713528633,,
55,55,,,,0.032090213149785995
55,55,,0.03063288889825344,,
56,56,,,,0.031368423253297806
56,56,,0.029323585331439972,,
57,57,,,,0.030414018779993057
57,57,,0.028253741562366486,,
58,58,,,,0.029622679576277733
58,58,,0.027081327512860298,,
59,59,,,,0.028822574764490128
59,59,,0.025960147380828857,,
60,60,,,,0.028030190616846085
60,60,,0.02510848641395569,,
61,61,,,,0.027248283848166466
61,61,,0.024046197533607483,,
62,62,,,,0.026278391480445862
62,62,,0.02317841351032257,,
63,63,,,,0.02532823011279106
63,63,,0.022329598665237427,,
64,64,,,,0.02455022744834423
64,64,,0.02157997153699398,,
65,65,,,,0.024238182231783867
65,65,,0.020793356001377106,,
66,66,,,,0.02387598343193531
66,66,,0.02014922723174095,,
67,67,,,,0.023297440260648727
67,67,,0.019448520615696907,,
68,68,,,,0.02289566956460476
68,68,,0.01876295916736126,,
69,69,,,,0.022382844239473343
69,69,,0.018171539530158043,,
70,70,,,,0.02155171148478985
70,70,,0.017553433775901794,,
71,71,,,,0.021138876676559448
71,71,,0.017027990892529488,,
72,72,,,,0.020819509401917458
72,72,,0.016474220901727676,,
73,73,,,,0.020219067111611366
73,73,,0.015886342152953148,,
74,74,,,,0.019899776205420494
74,74,,0.015449936501681805,,
75,75,,,,0.01933784782886505
75,75,,0.014951263554394245,,
76,76,,,,0.01902579329907894
76,76,,0.014560948126018047,,
77,77,,,,0.018910067155957222
77,77,,0.014137129299342632,,
78,78,,,,0.01846197433769703
78,78,,0.013738313689827919,,
79,79,,,,0.018178129568696022
79,79,,0.01337114442139864,,
80,80,,,,0.017857620492577553
80,80,,0.013074720278382301,,
81,81,,,,0.017502402886748314
81,81,,0.012687458656728268,,
82,82,,,,0.017299797385931015
82,82,,0.012353106401860714,,
83,83,,,,0.016961513087153435
83,83,,0.012037876062095165,,
84,84,,,,0.016946177929639816
84,84,,0.011788086965680122,,
85,85,,,,0.016680268570780754
85,85,,0.011565098538994789,,
86,86,,,,0.016417549923062325
86,86,,0.011300564743578434,,
87,87,,,,0.016445433720946312
87,87,,0.010999445803463459,,
88,88,,,,0.01610174961388111
88,88,,0.010850087739527225,,
89,89,,,,0.015949374064803123
89,89,,0.010513844899833202,,
90,90,,,,0.015868084505200386
90,90,,0.010295162908732891,,
91,91,,,,0.015497366897761822
91,91,,0.010069695301353931,,
92,92,,,,0.015652691945433617
92,92,,0.009884185157716274,,
93,93,,,,0.015329485759139061
93,93,,0.009733728133141994,,
94,94,,,,0.01528483908623457
94,94,,0.009572820737957954,,
95,95,,,,0.015218561515212059
95,95,,0.009347517043352127,,
96,96,,,,0.014997489750385284
96,96,,0.009164574556052685,,
97,97,,,,0.01509734708815813
97,97,,0.00899919681251049,,
98,98,,,,0.01488395594060421
98,98,,0.008809751830995083,,
99,99,,,,0.014866480603814125
99,99,,0.008635657839477062,,
100,100,,,,0.014765691943466663
100,100,,0.00853138230741024,,
101,101,,,,0.014638560824096203
101,101,,0.008362166583538055,,
102,102,,,,0.014618400484323502
102,102,,0.008186415769159794,,
103,103,,,,0.014417702332139015
103,103,,0.008049093186855316,,
104,104,,,,0.014368182048201561
104,104,,0.007893295958638191,,
105,105,,,,0.014234545640647411
105,105,,0.007763817440718412,,
106,106,,,,0.0140642449259758
106,106,,0.007708508521318436,,
107,107,,,,0.014017406851053238
107,107,,0.007504032459110022,,
108,108,,,,0.013766868971288204
108,108,,0.007359704002737999,,
109,109,,,,0.013803087174892426
109,109,,0.00722880195826292,,
