epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,6,,,,,,0.4633152186870575,1.6013072729110718
0,6,,,0.2188633680343628,1.7627209424972534,,,
1,13,,,,,,0.34375,1.4059727191925049
1,13,,,0.36381497979164124,1.6350115537643433,,,
2,20,,,,,,0.5652173757553101,1.2861721515655518
2,20,,,0.43923822045326233,1.4781380891799927,,,
3,27,,,,,,0.6711956262588501,1.1804579496383667
3,27,,,0.5125453472137451,1.3294965028762817,,,
4,34,,,,,,0.58152174949646,1.057236909866333
4,34,,,0.5937122106552124,1.1959428787231445,,,
5,41,,,,,,0.6739130616188049,0.9063572287559509
5,41,,,0.6568923592567444,1.055235505104065,,,
6,48,,,,,,0.7975543737411499,0.75872802734375
6,48,,,0.7274788618087769,0.9041376709938049,,,
7,55,,,,,,0.86277174949646,0.6064015030860901
7,55,,,0.802146315574646,0.7558081746101379,,,
8,62,,,,,,0.8899456262588501,0.4772503972053528
8,62,,,0.8574667572975159,0.607727587223053,,,
9,69,,,,,,0.9198369383811951,0.34575915336608887
9,69,,,0.8914752006530762,0.4646039307117462,,,
10,76,,,,,,0.9307065010070801,0.2639441192150116
10,76,,,0.9209492206573486,0.3441602289676666,,,
11,83,,,,,,0.9347826242446899,0.2148125320672989
11,83,,,0.9461910724639893,0.24953286349773407,,,
12,90,,,,,,0.92798912525177,0.1991206407546997
12,90,,,0.957527220249176,0.18276125192642212,,,
13,97,,,,,,0.94701087474823,0.14971591532230377
13,97,,,0.96961909532547,0.13814470171928406,,,
14,104,,,,,,0.9551630616188049,0.13767598569393158
14,104,,,0.9709794521331787,0.11665964126586914,,,
15,111,,,,,,0.94701087474823,0.15489834547042847
15,111,,,0.9744558930397034,0.09990628808736801,,,
16,118,,,,,,0.938858687877655,0.16308961808681488
16,118,,,0.9801995158195496,0.07921970635652542,,,
17,125,,,,,,0.95923912525177,0.12371041625738144
17,125,,,0.9833736419677734,0.06930634379386902,,,
18,132,,,,,,0.9551630616188049,0.11639128625392914
18,132,,,0.984280526638031,0.060848481953144073,,,
19,139,,,,,,0.957880437374115,0.12934426963329315
19,139,,,0.9862454533576965,0.05316385254263878,,,
20,146,,,,,,0.957880437374115,0.12382571399211884
20,146,,,0.9862454533576965,0.049328941851854324,,,
21,153,,,,,,0.9551630616188049,0.1361865997314453
21,153,,,0.9894195795059204,0.04347822070121765,,,
22,160,,,,,,0.957880437374115,0.13098503649234772
22,160,,,0.9910822510719299,0.03856640309095383,,,
23,167,,,,,,0.957880437374115,0.13408097624778748
23,167,,,0.9924425482749939,0.03314467892050743,,,
24,174,,,,,,0.957880437374115,0.12424834072589874
24,174,,,0.9915356636047363,0.030570972710847855,,,
25,181,,,,,,0.960597813129425,0.11928078532218933
25,181,,,0.9942563772201538,0.026305802166461945,,,
26,188,,,,,,0.9619565010070801,0.11105723679065704
26,188,,,0.9945586323738098,0.023737449198961258,,,
27,195,,,,,,0.9619565010070801,0.10814962536096573
27,195,,,0.9959189891815186,0.021098310127854347,,,
28,202,,,,,,0.9619565010070801,0.10857789218425751
28,202,,,0.9965235590934753,0.019752882421016693,,,
29,209,,,,,,0.9619565010070801,0.10833568871021271
29,209,,,0.9971281886100769,0.017201296985149384,,,
30,216,,,,,,0.9619565010070801,0.10604524612426758
30,216,,,0.9972793459892273,0.016125163063406944,,,
31,223,,,,,,0.9619565010070801,0.11000388860702515
31,223,,,0.9980350732803345,0.01370587944984436,,,
32,230,,,,,,0.9633151888847351,0.10977170616388321
32,230,,,0.9980350732803345,0.012252835556864738,,,
33,237,,,,,,0.95923912525177,0.12712471187114716
33,237,,,0.9975816011428833,0.012086602859199047,,,
34,244,,,,,,0.957880437374115,0.13709764182567596
34,244,,,0.9978839159011841,0.011583560146391392,,,
35,251,,,,,,0.960597813129425,0.12318124622106552
35,251,,,0.9986396431922913,0.009952187538146973,,,
36,258,,,,,,0.9619565010070801,0.11333565413951874
36,258,,,0.9983373880386353,0.009035767056047916,,,
37,265,,,,,,0.9619565010070801,0.11801637709140778
37,265,,,0.9987908005714417,0.008008160628378391,,,
38,272,,,,,,0.957880437374115,0.1339515596628189
38,272,,,0.9992442727088928,0.006847696844488382,,,
39,279,,,,,,0.9619565010070801,0.12202485650777817
39,279,,,0.9987908005714417,0.0072892275638878345,,,
40,286,,,,,,0.9633151888847351,0.1125977486371994
40,286,,,0.9992442727088928,0.006297081708908081,,,
41,293,,,,,,0.95923912525177,0.13200107216835022
41,293,,,0.9996976852416992,0.005738669075071812,,,
42,300,,,,,,0.960597813129425,0.1376248598098755
42,300,,,0.9992442727088928,0.005114330910146236,,,
43,307,,,,,,0.95923912525177,0.12343767285346985
43,307,,,0.9998488426208496,0.004880362655967474,,,
44,314,,,,,,0.960597813129425,0.12569524347782135
44,314,,,0.9998488426208496,0.00422781752422452,,,
45,321,,,,,,0.95923912525177,0.13287553191184998
45,321,,,1.0,0.004088198766112328,,,
46,328,,,,,,0.9660326242446899,0.11471700668334961
46,328,,,0.9996976852416992,0.0038264000322669744,,,
47,335,,,,,,0.960597813129425,0.1297575980424881
47,335,,,1.0,0.0035382057540118694,,,
48,342,,,,,,0.95923912525177,0.13249732553958893
48,342,,,0.9998488426208496,0.003500318620353937,,,
49,349,,,,,,0.960597813129425,0.12398020923137665
49,349,,,1.0,0.003245291765779257,,,
,0,,,,,1662.612741947174,,
50,350,0.9395995736122131,0.2222052961587906,,,,,
