epoch,step,test_loss,train_loss,training_total_time,val_loss
0,0,,,,0.1979738175868988
0,0,,0.241054967045784,,
1,1,,,,0.16930986940860748
1,1,,0.19752462208271027,,
2,2,,,,0.15176045894622803
2,2,,0.1707901805639267,,
3,3,,,,0.14102445542812347
3,3,,0.15539483726024628,,
4,4,,,,0.1342693567276001
4,4,,0.14664700627326965,,
5,5,,,,0.12976479530334473
5,5,,0.14159871637821198,,
6,6,,,,0.12685568630695343
6,6,,0.13862626254558563,,
7,7,,,,0.1251523345708847
7,7,,0.13730908930301666,,
8,8,,,,0.1239481046795845
8,8,,0.13661664724349976,,
9,9,,,,0.12259486317634583
9,9,,0.13661247491836548,,
10,10,,,,0.12082642316818237
10,10,,0.13584928214550018,,
11,11,,,,0.11871512234210968
11,11,,0.13481676578521729,,
12,12,,,,0.11647119373083115
12,12,,0.13316503167152405,,
13,13,,,,0.1142849326133728
13,13,,0.13116924464702606,,
14,14,,,,0.11223626881837845
14,14,,0.12925328314304352,,
15,15,,,,0.11026977747678757
15,15,,0.12740197777748108,,
16,16,,,,0.10831981897354126
16,16,,0.12566395103931427,,
17,17,,,,0.1064857468008995
17,17,,0.12348127365112305,,
18,18,,,,0.10497593879699707
18,18,,0.12186051160097122,,
19,19,,,,0.10387380421161652
19,19,,0.11975481361150742,,
20,20,,,,0.10312926024198532
20,20,,0.11826997250318527,,
21,21,,,,0.10262073576450348
21,21,,0.11757991462945938,,
22,22,,,,0.10217728465795517
22,22,,0.11600340902805328,,
23,23,,,,0.1016317680478096
23,23,,0.11499270051717758,,
24,24,,,,0.1008213683962822
24,24,,0.1139366552233696,,
25,25,,,,0.09974599629640579
25,25,,0.11301737278699875,,
26,26,,,,0.09851767867803574
26,26,,0.11148980259895325,,
27,27,,,,0.09730811417102814
27,27,,0.11027911305427551,,
28,28,,,,0.09622015804052353
28,28,,0.10880465060472488,,
29,29,,,,0.09526897221803665
29,29,,0.10733407735824585,,
30,30,,,,0.09436406940221786
30,30,,0.1059390977025032,,
31,31,,,,0.09339743107557297
31,31,,0.10426533222198486,,
32,32,,,,0.0923427939414978
32,32,,0.10294695198535919,,
33,33,,,,0.09126001596450806
33,33,,0.10121609270572662,,
34,34,,,,0.09024041891098022
34,34,,0.09990058094263077,,
35,35,,,,0.08933623135089874
35,35,,0.09841432422399521,,
36,36,,,,0.08860605955123901
36,36,,0.09724128991365433,,
37,37,,,,0.08806023746728897
37,37,,0.09580358862876892,,
38,38,,,,0.08761231601238251
38,38,,0.09456682205200195,,
39,39,,,,0.08717917650938034
39,39,,0.09352714568376541,,
40,40,,,,0.08672921359539032
