epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
85,85,,,0.9025090932846069,0.4146423637866974,,,
86,86,,,,,,0.936141312122345,0.2946997880935669
86,86,,,0.9052297472953796,0.3956393003463745,,,
87,87,,,,,,0.9442934989929199,0.27584731578826904
87,87,,,0.9084038734436035,0.3771175146102905,,,
88,88,,,,,,0.9442934989929199,0.2639523446559906
88,88,,,0.9111245274543762,0.3635442554950714,,,
89,89,,,,,,0.945652186870575,0.2570865750312805
89,89,,,0.9149032831192017,0.34818950295448303,,,
90,90,,,,,,0.9442934989929199,0.24928072094917297
90,90,,,0.9229141473770142,0.3310406506061554,,,
91,91,,,,,,0.9429348111152649,0.23619766533374786
91,91,,,0.9230653047561646,0.31997692584991455,,,
92,92,,,,,,0.9429348111152649,0.22320117056369781
92,92,,,0.9289600849151611,0.3028378188610077,,,
93,93,,,,,,0.9429348111152649,0.21462160348892212
93,93,,,0.9303204417228699,0.28899309039115906,,,
94,94,,,,,,0.945652186870575,0.20570562779903412
94,94,,,0.9328899383544922,0.27592334151268005,,,
95,95,,,,,,0.9429348111152649,0.1963082253932953
95,95,,,0.9347037672996521,0.2654517590999603,,,
96,96,,,,,,0.94701087474823,0.187670037150383
96,96,,,0.937122106552124,0.2517871856689453,,,
97,97,,,,,,0.9510869383811951,0.1787116378545761
97,97,,,0.9413542747497559,0.23760855197906494,,,
98,98,,,,,,0.94972825050354,0.17222237586975098
98,98,,,0.9404473900794983,0.22714358568191528,,,
99,99,,,,,,0.94701087474823,0.16676868498325348
99,99,,,0.943923830986023,0.21785752475261688,,,
100,100,,,,,,0.948369562625885,0.16024093329906464
100,100,,,0.9486094117164612,0.20659029483795166,,,
101,101,,,,,,0.9524456262588501,0.1556902378797531
101,101,,,0.947853684425354,0.19923895597457886,,,
102,102,,,,,,0.94972825050354,0.1527417004108429
102,102,,,0.9517835378646851,0.18954351544380188,,,
103,103,,,,,,0.9510869383811951,0.1486617624759674
103,103,,,0.953899621963501,0.18090157210826874,,,
104,104,,,,,,0.9510869383811951,0.1439291387796402
104,104,,,0.9558645486831665,0.173911452293396,,,
105,105,,,,,,0.94972825050354,0.1401819884777069
105,105,,,0.9569225907325745,0.16660477221012115,,,
106,106,,,,,,0.9551630616188049,0.1374121755361557
106,106,,,0.9560157060623169,0.16038691997528076,,,
107,107,,,,,,0.9551630616188049,0.1327502280473709
107,107,,,0.9607013463973999,0.1531410664319992,,,
108,108,,,,,,0.95923912525177,0.12765289843082428
108,108,,,0.9603990316390991,0.1461813747882843,,,
109,109,,,,,,0.960597813129425,0.12704278528690338
109,109,,,0.9628174304962158,0.14068083465099335,,,
110,110,,,,,,0.9619565010070801,0.12627148628234863
110,110,,,0.9653869271278381,0.13508954644203186,,,
111,111,,,,,,0.9633151888847351,0.11917445063591003
111,111,,,0.9678053259849548,0.1303257793188095,,,
112,112,,,,,,0.9646739363670349,0.11828678846359253
112,112,,,0.9678053259849548,0.1250426024198532,,,
113,113,,,,,,0.9619565010070801,0.1226663812994957
113,113,,,0.9706771373748779,0.11984535306692123,,,
114,114,,,,,,0.9633151888847351,0.11805891245603561
114,114,,,0.9708282947540283,0.11566367745399475,,,
115,115,,,,,,0.9633151888847351,0.11470967531204224
115,115,,,0.973246693611145,0.11101865768432617,,,
116,116,,,,,,0.960597813129425,0.11954455077648163
116,116,,,0.9730955362319946,0.10597613453865051,,,
117,117,,,,,,0.960597813129425,0.11956538259983063
117,117,,,0.9750604629516602,0.10299462080001831,,,
118,118,,,,,,0.9660326242446899,0.11521206051111221
118,118,,,0.9756650328636169,0.09962282329797745,,,
119,119,,,,,,0.9646739363670349,0.11536626517772675
119,119,,,0.978234589099884,0.0947461873292923,,,
120,120,,,,,,0.95923912525177,0.1195359006524086
120,120,,,0.9788391590118408,0.09158507734537125,,,
121,121,,,,,,0.9551630616188049,0.12022216618061066
121,121,,,0.9789903163909912,0.08924013376235962,,,
122,122,,,,,,0.9538043737411499,0.11824197322130203
122,122,,,0.9791414737701416,0.08629729598760605,,,
123,123,,,,,,0.9551630616188049,0.11935056746006012
123,123,,,0.979292631149292,0.08306342363357544,,,
124,124,,,,,,0.9551630616188049,0.11972573399543762
124,124,,,0.9805018305778503,0.08192112296819687,,,
125,125,,,,,,0.9524456262588501,0.11844683438539505
125,125,,,0.9812575578689575,0.07813838869333267,,,
126,126,,,,,,0.9510869383811951,0.11899387091398239
126,126,,,0.9818621277809143,0.07661236077547073,,,
127,127,,,,,,0.9510869383811951,0.11969364434480667
127,127,,,0.9821644425392151,0.07458153367042542,,,
128,128,,,,,,0.9524456262588501,0.11652408540248871
128,128,,,0.9833736419677734,0.07167172431945801,,,
129,129,,,,,,0.9538043737411499,0.11433780938386917
129,129,,,0.9820132851600647,0.07135774940252304,,,
130,130,,,,,,0.95652174949646,0.11525262147188187
130,130,,,0.9835247993469238,0.06885622441768646,,,
131,131,,,,,,0.95923912525177,0.11123698949813843
131,131,,,0.9838271141052246,0.06635069847106934,,,
132,132,,,,,,0.9619565010070801,0.10959360003471375
132,132,,,0.9848851561546326,0.06533729285001755,,,
133,133,,,,,,0.9633151888847351,0.10880670696496964
133,133,,,0.9848851561546326,0.06394676864147186,,,
134,134,,,,,,0.9633151888847351,0.10453170537948608
134,134,,,0.9848851561546326,0.061997510492801666,,,
135,135,,,,,,0.9633151888847351,0.10654184222221375
135,135,,,0.9836759567260742,0.06113995239138603,,,
136,136,,,,,,0.9646739363670349,0.09927148371934891
136,136,,,0.9859431385993958,0.05854516103863716,,,
137,137,,,,,,0.9619565010070801,0.10838725417852402
137,137,,,0.9851874113082886,0.057744357734918594,,,
138,138,,,,,,0.9646739363670349,0.10343676805496216
138,138,,,0.9880592226982117,0.05511224642395973,,,
139,139,,,,,,0.9619565010070801,0.09957418590784073
139,139,,,0.9868500828742981,0.05481662228703499,,,
140,140,,,,,,0.9619565010070801,0.10480973869562149
140,140,,,0.9880592226982117,0.05300811678171158,,,
141,141,,,,,,0.9619565010070801,0.10407914966344833
141,141,,,0.9877569675445557,0.05235430225729942,,,
142,142,,,,,,0.9633151888847351,0.09734844416379929
142,142,,,0.9871523380279541,0.05244002491235733,,,
143,143,,,,,,0.9633151888847351,0.10487164556980133
143,143,,,0.9876058101654053,0.05023481324315071,,,
144,144,,,,,,0.9633151888847351,0.10327763855457306
144,144,,,0.988966166973114,0.04919673874974251,,,
145,145,,,,,,0.9619565010070801,0.09559806436300278
145,145,,,0.9898730516433716,0.04778056964278221,,,
146,146,,,,,,0.9619565010070801,0.10331032425165176
146,146,,,0.9883615374565125,0.046836741268634796,,,
147,147,,,,,,0.9619565010070801,0.10427363961935043
147,147,,,0.9891172647476196,0.04609112814068794,,,
148,148,,,,,,0.9619565010070801,0.09654688090085983
148,148,,,0.9888150095939636,0.045029912143945694,,,
149,149,,,,,,0.95923912525177,0.10682898759841919
149,149,,,0.988966166973114,0.044264182448387146,,,
150,150,,,,,,0.9619565010070801,0.09984514862298965
150,150,,,0.9897218942642212,0.04350302740931511,,,
151,151,,,,,,0.9619565010070801,0.09865082800388336
151,151,,,0.9904776215553284,0.041986916214227676,,,
152,152,,,,,,0.9619565010070801,0.10365624725818634
152,152,,,0.9909310936927795,0.040429435670375824,,,
153,153,,,,,,0.9619565010070801,0.10320586711168289
153,153,,,0.9913845062255859,0.0402168445289135,,,
154,154,,,,,,0.960597813129425,0.09645400941371918
154,154,,,0.990326464176178,0.03941509500145912,,,
155,155,,,,,,0.957880437374115,0.10781279951334
155,155,,,0.9907799363136292,0.03897656500339508,,,
156,156,,,,,,0.9633151888847351,0.10142386704683304
156,156,,,0.9919891357421875,0.03833204507827759,,,
157,157,,,,,,0.9633151888847351,0.09890468418598175
157,157,,,0.9910822510719299,0.036958660930395126,,,
158,158,,,,,,0.9538043737411499,0.10688943415880203
158,158,,,0.9907799363136292,0.03747212514281273,,,
159,159,,,,,,0.9646739363670349,0.09560967236757278
159,159,,,0.9924425482749939,0.03584284335374832,,,
160,160,,,,,,0.95923912525177,0.10308472067117691
160,160,,,0.9919891357421875,0.03535770624876022,,,
161,161,,,,,,0.960597813129425,0.10813723504543304
161,161,,,0.9924425482749939,0.03413386642932892,,,
162,162,,,,,,0.9646739363670349,0.09430506825447083
162,162,,,0.9924425482749939,0.03377832472324371,,,
163,163,,,,,,0.9619565010070801,0.10190044343471527
163,163,,,0.9925937056541443,0.03361973538994789,,,
164,164,,,,,,0.9551630616188049,0.10673465579748154
164,164,,,0.9935005903244019,0.03252998739480972,,,
165,165,,,,,,0.9633151888847351,0.09235135465860367
165,165,,,0.9931983351707458,0.03251192346215248,,,
166,166,,,,,,0.9633151888847351,0.10078099370002747
166,166,,,0.9935005903244019,0.03182470053434372,,,
167,167,,,,,,0.957880437374115,0.10576202720403671
167,167,,,0.9930471777915955,0.030879467725753784,,,
168,168,,,,,,0.9660326242446899,0.09640005230903625
168,168,,,0.9936517477035522,0.030411209911108017,,,
169,169,,,,,,0.9646739363670349,0.09578238427639008
169,169,,,0.9938029050827026,0.030309787020087242,,,
170,170,,,,,,0.95652174949646,0.10460230708122253
170,170,,,0.9945586323738098,0.02950340136885643,,,
171,171,,,,,,0.9633151888847351,0.09670539200305939
171,171,,,0.9936517477035522,0.028955979272723198,,,
172,172,,,,,,0.9660326242446899,0.09475397318601608
172,172,,,0.9933494329452515,0.02874094620347023,,,
173,173,,,,,,0.9619565010070801,0.1041935607790947
173,173,,,0.9944074749946594,0.028201062232255936,,,
174,174,,,,,,0.9660326242446899,0.09937479346990585
174,174,,,0.9942563772201538,0.026647290214896202,,,
175,175,,,,,,0.9660326242446899,0.09434564411640167
175,175,,,0.9944074749946594,0.025376226752996445,,,
176,176,,,,,,0.9646739363670349,0.10072625428438187
176,176,,,0.9942563772201538,0.025790628045797348,,,
177,177,,,,,,0.9660326242446899,0.09831798821687698
177,177,,,0.995012104511261,0.025248626247048378,,,
178,178,,,,,,0.9660326242446899,0.09196251630783081
178,178,,,0.9944074749946594,0.025647180154919624,,,
179,179,,,,,,0.9619565010070801,0.10448773950338364
179,179,,,0.995012104511261,0.024695370346307755,,,
180,180,,,,,,0.96875,0.09565168619155884
180,180,,,0.9942563772201538,0.024573497474193573,,,
181,181,,,,,,0.96875,0.09385093301534653
181,181,,,0.9948609471321106,0.023537227883934975,,,
182,182,,,,,,0.9619565010070801,0.10511249303817749
182,182,,,0.9951632618904114,0.02374064363539219,,,
183,183,,,,,,0.9646739363670349,0.09836673736572266
183,183,,,0.9951632618904114,0.02315283752977848,,,
184,184,,,,,,0.9660326242446899,0.09305474907159805
184,184,,,0.9957678318023682,0.022459862753748894,,,
185,185,,,,,,0.960597813129425,0.10709065198898315
185,185,,,0.995012104511261,0.02253376878798008,,,
186,186,,,,,,0.967391312122345,0.09581456333398819
186,186,,,0.9954655170440674,0.022209232673048973,,,
187,187,,,,,,0.9660326242446899,0.1008278876543045
187,187,,,0.9962213039398193,0.021552294492721558,,,
188,188,,,,,,0.9633151888847351,0.10732506960630417
188,188,,,0.9962213039398193,0.02096756175160408,,,
189,189,,,,,,0.967391312122345,0.10028577595949173
189,189,,,0.9957678318023682,0.02075502835214138,,,
190,190,,,,,,0.9660326242446899,0.10209361463785172
190,190,,,0.9956166744232178,0.02019229345023632,,,
191,191,,,,,,0.9619565010070801,0.10774121433496475
191,191,,,0.996070146560669,0.019816160202026367,,,
192,192,,,,,,0.9646739363670349,0.10364778339862823
192,192,,,0.9962213039398193,0.01976902037858963,,,
193,193,,,,,,0.967391312122345,0.10060250014066696
193,193,,,0.9968258738517761,0.018645569682121277,,,
194,194,,,,,,0.9646739363670349,0.10454630106687546
194,194,,,0.9971281886100769,0.018599383533000946,,,
195,195,,,,,,0.960597813129425,0.10803253948688507
195,195,,,0.9971281886100769,0.01817329227924347,,,
196,196,,,,,,0.9660326242446899,0.10033547133207321
196,196,,,0.9971281886100769,0.018169552087783813,,,
197,197,,,,,,0.9646739363670349,0.1041453629732132
197,197,,,0.9974304437637329,0.01822328194975853,,,
198,198,,,,,,0.960597813129425,0.10813691467046738
198,198,,,0.9968258738517761,0.017903009429574013,,,
199,199,,,,,,0.9646739363670349,0.10284099727869034
199,199,,,0.9965235590934753,0.017443276941776276,,,
,0,,,,,9729.193204164505,,
200,200,0.9297590851783752,0.24304302036762238,,,,,
