epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time
102,102,,,0.9853101372718811,0.06651897728443146,
103,103,,,0.9850381016731262,0.06511244922876358,
104,104,,,0.985582172870636,0.06254304200410843,
105,105,,,0.9869423508644104,0.059622328728437424,
106,106,,,0.9869423508644104,0.058562640100717545,
107,107,,,0.9866703152656555,0.05703752487897873,
108,108,,,0.9883025288581848,0.054228127002716064,
109,109,,,0.9883025288581848,0.05223168432712555,
110,110,,,0.9887105822563171,0.051629625260829926,
111,111,,,0.9892546534538269,0.05012235417962074,
112,112,,,0.9896626472473145,0.04898223653435707,
113,113,,,0.9896626472473145,0.047453757375478745,
114,114,,,0.9896626472473145,0.046468645334243774,
115,115,,,0.9912948608398438,0.044974762946367264,
116,116,,,0.9912948608398438,0.04375288262963295,
117,117,,,0.9902067184448242,0.043222226202487946,
118,118,,,0.9912948608398438,0.041686076670885086,
119,119,,,0.9906147718429565,0.04142259806394577,
120,120,,,0.9918389320373535,0.03932015970349312,
121,121,,,0.9931991100311279,0.03856346011161804,
122,122,,,0.9917029142379761,0.03792950510978699,
123,123,,,0.992927074432373,0.036306433379650116,
124,124,,,0.9938791990280151,0.03584669530391693,
125,125,,,0.9933351278305054,0.035632938146591187,
126,126,,,0.9936071634292603,0.033673081547021866,
127,127,,,0.99415123462677,0.03385787829756737,
128,128,,,0.9930630922317505,0.03259031102061272,
129,129,,,0.9944232702255249,0.031113144010305405,
130,130,,,0.9930630922317505,0.032003004103899,
131,131,,,0.9951033592224121,0.03035474568605423,
132,132,,,0.9944232702255249,0.02904471568763256,
133,133,,,0.9938791990280151,0.03006351739168167,
134,134,,,0.9949673414230347,0.028641648590564728,
135,135,,,0.9951033592224121,0.028426626697182655,
136,136,,,0.9949673414230347,0.027434248477220535,
137,137,,,0.9945592880249023,0.02759401500225067,
138,138,,,0.9951033592224121,0.026006387546658516,
139,139,,,0.995375394821167,0.026415584608912468,
140,140,,,0.9952393770217896,0.024551725015044212,
141,141,,,0.9951033592224121,0.025096023455262184,
142,142,,,0.9955114126205444,0.024385403841733932,
143,143,,,0.9946953058242798,0.024791646748781204,
144,144,,,0.9956474304199219,0.024180620908737183,
145,145,,,0.9960554838180542,0.02326509915292263,
146,146,,,0.9959194660186768,0.0232403464615345,
147,147,,,0.9956474304199219,0.021648211404681206,
148,148,,,0.9963275194168091,0.021666336804628372,
149,149,,,0.9960554838180542,0.021383089944720268,
150,150,,,0.9963275194168091,0.02058384008705616,
151,151,,,0.9960554838180542,0.020486868917942047,
152,152,,,0.9959194660186768,0.02035456709563732,
153,153,,,0.996599555015564,0.020279403775930405,
154,154,,,0.9967355728149414,0.018389862030744553,
155,155,,,0.9970076084136963,0.018888244405388832,
156,156,,,0.9974156618118286,0.017622187733650208,
157,157,,,0.9972796440124512,0.018135281279683113,
158,158,,,0.9972796440124512,0.017215296626091003,
159,159,,,0.9972796440124512,0.016617022454738617,
160,160,,,0.9971436262130737,0.016341688111424446,
161,161,,,0.9974156618118286,0.016341140493750572,
162,162,,,0.9968715906143188,0.016159024089574814,
163,163,,,0.9978237152099609,0.015497494488954544,
164,164,,,0.9971436262130737,0.015384066849946976,
165,165,,,0.9978237152099609,0.014906903728842735,
166,166,,,0.9974156618118286,0.01487828604876995,
167,167,,,0.9974156618118286,0.01462691929191351,
168,168,,,0.9976876974105835,0.013962144032120705,
169,169,,,0.9972796440124512,0.014083986170589924,
170,170,,,0.998775839805603,0.012627508491277695,
171,171,,,0.9982317686080933,0.013103237375617027,
172,172,,,0.9983677864074707,0.012837023474276066,
173,173,,,0.9986398220062256,0.012165086343884468,
174,174,,,0.9980957508087158,0.012955401092767715,
175,175,,,0.9982317686080933,0.012197223491966724,
176,176,,,0.9979597330093384,0.012309611774981022,
177,177,,,0.9980957508087158,0.012006365694105625,
178,178,,,0.9986398220062256,0.011325189843773842,
179,179,,,0.9980957508087158,0.011284071020781994,
180,180,,,0.9983677864074707,0.011093322187662125,
181,181,,,0.9978237152099609,0.011251582764089108,
182,182,,,0.9989118576049805,0.010872469283640385,
183,183,,,0.998775839805603,0.010216902941465378,
184,184,,,0.9989118576049805,0.010733692906796932,
185,185,,,0.9993199110031128,0.009659874252974987,
186,186,,,0.9989118576049805,0.009592198766767979,
187,187,,,0.9986398220062256,0.010194672271609306,
188,188,,,0.998775839805603,0.009315293282270432,
189,189,,,0.9990478754043579,0.0094110993668437,
190,190,,,0.9989118576049805,0.009008646942675114,
191,191,,,0.9995919466018677,0.00834417250007391,
192,192,,,0.9993199110031128,0.008615563623607159,
193,193,,,0.9993199110031128,0.008457046933472157,
194,194,,,0.9991838932037354,0.008550770580768585,
195,195,,,0.9994559288024902,0.007920032367110252,
196,196,,,0.9993199110031128,0.00794513151049614,
197,197,,,0.9993199110031128,0.007656315341591835,
198,198,,,0.9993199110031128,0.007468519266694784,
199,199,,,0.9995919466018677,0.007396217901259661,
,0,,,,,18653.52129840851
200,200,0.9423142075538635,0.19979897141456604,,,
