epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,6,,,,,,0.40353259444236755,1.595190167427063
0,6,,,0.1951330155134201,1.768187403678894,,,
1,13,,,,,,0.551630437374115,1.4254263639450073
1,13,,,0.36124545335769653,1.6431560516357422,,,
2,20,,,,,,0.5176630616188049,1.297158122062683
2,20,,,0.4814087152481079,1.5036603212356567,,,
3,27,,,,,,0.53125,1.1813467741012573
3,27,,,0.5139057040214539,1.361534595489502,,,
4,34,,,,,,0.5665760636329651,1.0692853927612305
4,34,,,0.5600060224533081,1.2260322570800781,,,
5,41,,,,,,0.6114130616188049,0.9513516426086426
5,41,,,0.6041414737701416,1.0933985710144043,,,
6,48,,,,,,0.6875,0.8260820508003235
6,48,,,0.6559854745864868,0.9589407444000244,,,
7,55,,,,,,0.748641312122345,0.7085897922515869
7,55,,,0.71961909532547,0.8251823782920837,,,
8,62,,,,,,0.8288043737411499,0.5864604115486145
8,62,,,0.8009371161460876,0.6879600882530212,,,
9,69,,,,,,0.883152186870575,0.4507521688938141
9,69,,,0.8630592226982117,0.5476479530334473,,,
10,76,,,,,,0.904891312122345,0.33981630206108093
10,76,,,0.9011487364768982,0.4119199514389038,,,
11,83,,,,,,0.8994565010070801,0.2948993742465973
11,83,,,0.9334945678710938,0.2951328456401825,,,
12,90,,,,,,0.929347813129425,0.20667536556720734
12,90,,,0.9526904225349426,0.20976746082305908,,,
13,97,,,,,,0.9320651888847351,0.1819908767938614
13,97,,,0.9638754725456238,0.14939922094345093,,,
14,104,,,,,,0.9307065010070801,0.17771759629249573
14,104,,,0.9708282947540283,0.11684554070234299,,,
15,111,,,,,,0.9429348111152649,0.15561342239379883
15,111,,,0.9759673476219177,0.09384527057409286,,,
16,118,,,,,,0.9442934989929199,0.15145574510097504
16,118,,,0.9785369038581848,0.07792586833238602,,,
17,125,,,,,,0.94972825050354,0.13393819332122803
17,125,,,0.9824667572975159,0.06654246896505356,,,
18,132,,,,,,0.9442934989929199,0.14769133925437927
18,132,,,0.983222484588623,0.05951940268278122,,,
19,139,,,,,,0.94972825050354,0.1375093311071396
19,139,,,0.9865477681159973,0.051737990230321884,,,
20,146,,,,,,0.9510869383811951,0.12661278247833252
20,146,,,0.9877569675445557,0.046346280723810196,,,
21,153,,,,,,0.95652174949646,0.11266820132732391
21,153,,,0.9886638522148132,0.04112991318106651,,,
22,160,,,,,,0.9538043737411499,0.11085481941699982
22,160,,,0.9907799363136292,0.035388246178627014,,,
23,167,,,,,,0.9551630616188049,0.11388273537158966
23,167,,,0.9922913908958435,0.03229951113462448,,,
24,174,,,,,,0.9660326242446899,0.09722691774368286
24,174,,,0.9928960204124451,0.029139798134565353,,,
25,181,,,,,,0.95652174949646,0.11886333674192429
25,181,,,0.9933494329452515,0.027343371883034706,,,
26,188,,,,,,0.957880437374115,0.13770067691802979
26,188,,,0.9947097897529602,0.024251243099570274,,,
27,195,,,,,,0.95652174949646,0.1201343759894371
27,195,,,0.9944074749946594,0.022609440609812737,,,
28,202,,,,,,0.95652174949646,0.13394534587860107
28,202,,,0.9957678318023682,0.018853774294257164,,,
29,209,,,,,,0.95923912525177,0.13124702870845795
29,209,,,0.9956166744232178,0.01823321357369423,,,
30,216,,,,,,0.95923912525177,0.1098736897110939
30,216,,,0.9968258738517761,0.016796836629509926,,,
31,223,,,,,,0.957880437374115,0.10999470204114914
31,223,,,0.996372401714325,0.016150793060660362,,,
32,230,,,,,,0.95923912525177,0.11636834591627121
32,230,,,0.9975816011428833,0.013562769629061222,,,
33,237,,,,,,0.95923912525177,0.12437327206134796
33,237,,,0.9986396431922913,0.011540049687027931,,,
34,244,,,,,,0.960597813129425,0.11956872045993805
34,244,,,0.9986396431922913,0.01106269657611847,,,
35,251,,,,,,0.95923912525177,0.1190280094742775
35,251,,,0.9983373880386353,0.009812867268919945,,,
36,258,,,,,,0.960597813129425,0.13360632956027985
36,258,,,0.9987908005714417,0.00935225747525692,,,
37,265,,,,,,0.9619565010070801,0.14747540652751923
37,265,,,0.9992442727088928,0.007806266658008099,,,
38,272,,,,,,0.957880437374115,0.14404697716236115
38,272,,,0.9990931153297424,0.007340473122894764,,,
39,279,,,,,,0.9633151888847351,0.12352436780929565
39,279,,,0.9990931153297424,0.006868256721645594,,,
40,286,,,,,,0.957880437374115,0.14748327434062958
40,286,,,0.9995465278625488,0.006221211981028318,,,
41,293,,,,,,0.95923912525177,0.15211880207061768
41,293,,,0.9996976852416992,0.0052629504352808,,,
42,300,,,,,,0.960597813129425,0.14866796135902405
42,300,,,0.9998488426208496,0.004727283492684364,,,
43,307,,,,,,0.9646739363670349,0.1283365786075592
43,307,,,0.9996976852416992,0.00424020504578948,,,
44,314,,,,,,0.95923912525177,0.14607810974121094
44,314,,,0.9998488426208496,0.004027882590889931,,,
45,321,,,,,,0.960597813129425,0.14702802896499634
45,321,,,0.9998488426208496,0.0034447580110281706,,,
46,328,,,,,,0.957880437374115,0.16438183188438416
46,328,,,1.0,0.0031928459648042917,,,
47,335,,,,,,0.9633151888847351,0.14374832808971405
47,335,,,0.9998488426208496,0.0032571558840572834,,,
48,342,,,,,,0.9633151888847351,0.16732220351696014
48,342,,,1.0,0.0025244064163416624,,,
49,349,,,,,,0.9633151888847351,0.16431868076324463
49,349,,,0.9998488426208496,0.002671505557373166,,,
,0,,,,,2508.5737845897675,,
50,350,0.9402782320976257,0.228504940867424,,,,,
