epoch,step,test_loss,train_loss,training_total_time,val_loss
108,108,,0.051307253539562225,,
109,109,,,,0.049763284623622894
109,109,,0.050531480461359024,,
110,110,,,,0.048946499824523926
110,110,,0.04987658932805061,,
111,111,,,,0.048155058175325394
111,111,,0.049226243048906326,,
112,112,,,,0.04754489287734032
112,112,,0.04836057499051094,,
113,113,,,,0.04687543585896492
113,113,,0.04784373193979263,,
114,114,,,,0.04612777382135391
114,114,,0.04724783077836037,,
115,115,,,,0.045456916093826294
115,115,,0.04642904922366142,,
116,116,,,,0.044849738478660583
116,116,,0.04567761346697807,,
117,117,,,,0.04416897892951965
117,117,,0.0449361726641655,,
118,118,,,,0.043385785073041916
118,118,,0.0443018339574337,,
119,119,,,,0.0427725650370121
119,119,,0.043621815741062164,,
120,120,,,,0.042217329144477844
120,120,,0.042913101613521576,,
121,121,,,,0.04146115481853485
121,121,,0.04217544198036194,,
122,122,,,,0.04068244621157646
122,122,,0.04145309701561928,,
123,123,,,,0.040056925266981125
123,123,,0.04062698408961296,,
124,124,,,,0.03934798762202263
124,124,,0.039922475814819336,,
125,125,,,,0.038501087576150894
125,125,,0.03918379545211792,,
126,126,,,,0.03777943551540375
126,126,,0.03827126324176788,,
127,127,,,,0.037147507071495056
127,127,,0.03758348152041435,,
128,128,,,,0.0363212414085865
128,128,,0.03684282302856445,,
129,129,,,,0.03545613959431648
129,129,,0.035984382033348083,,
130,130,,,,0.034717582166194916
130,130,,0.03531545028090477,,
131,131,,,,0.0339595265686512
131,131,,0.0346030630171299,,
132,132,,,,0.03312652185559273
132,132,,0.03372564911842346,,
133,133,,,,0.03241167217493057
133,133,,0.032855335623025894,,
134,134,,,,0.03174278885126114
134,134,,0.0318886898458004,,
135,135,,,,0.03089820221066475
135,135,,0.031182555481791496,,
136,136,,,,0.03010033443570137
136,136,,0.03025435097515583,,
137,137,,,,0.02939043566584587
137,137,,0.029394488781690598,,
138,138,,,,0.028702611103653908
138,138,,0.028460673987865448,,
139,139,,,,0.027962466701865196
139,139,,0.027651863172650337,,
140,140,,,,0.027334829792380333
140,140,,0.026646360754966736,,
141,141,,,,0.026615532115101814
141,141,,0.02579401805996895,,
142,142,,,,0.025832058861851692
142,142,,0.024927958846092224,,
143,143,,,,0.02533377707004547
143,143,,0.024128837510943413,,
144,144,,,,0.02492726966738701
144,144,,0.023125501349568367,,
145,145,,,,0.0242594163864851
145,145,,0.02221640571951866,,
146,146,,,,0.02388131432235241
146,146,,0.021539336070418358,,
147,147,,,,0.023510372266173363
147,147,,0.020688235759735107,,
148,148,,,,0.023183654993772507
148,148,,0.020037194713950157,,
149,149,,,,0.02272111363708973
149,149,,0.019342409446835518,,
150,150,,,,0.022539328783750534
150,150,,0.018607107922434807,,
151,151,,,,0.02223462052643299
151,151,,0.01804075390100479,,
152,152,,,,0.02189529500901699
152,152,,0.017359068617224693,,
153,153,,,,0.021730605512857437
153,153,,0.017007827758789062,,
154,154,,,,0.021427404135465622
154,154,,0.0164988674223423,,
155,155,,,,0.021295664831995964
155,155,,0.016025856137275696,,
156,156,,,,0.021110927686095238
156,156,,0.01570863090455532,,
157,157,,,,0.020944122225046158
157,157,,0.015241065993905067,,
158,158,,,,0.020852424204349518
158,158,,0.014914796687662601,,
159,159,,,,0.020457884296774864
159,159,,0.014591764658689499,,
160,160,,,,0.02032669633626938
160,160,,0.014319195412099361,,
161,161,,,,0.02020820789039135
161,161,,0.013982641510665417,,
162,162,,,,0.02004491165280342
162,162,,0.013736987486481667,,
163,163,,,,0.019660092890262604
163,163,,0.013400542549788952,,
164,164,,,,0.019448289647698402
164,164,,0.013159421272575855,,
165,165,,,,0.019307298585772514
165,165,,0.012839077040553093,,
166,166,,,,0.019230153411626816
166,166,,0.012687594629824162,,
167,167,,,,0.01889730803668499
167,167,,0.012528683990240097,,
168,168,,,,0.018688565120100975
168,168,,0.012292465195059776,,
169,169,,,,0.018707742914557457
169,169,,0.012028568424284458,,
170,170,,,,0.018557759001851082
170,170,,0.011788293719291687,,
171,171,,,,0.018596341833472252
171,171,,0.01170895341783762,,
172,172,,,,0.017939141020178795
172,172,,0.011502435430884361,,
173,173,,,,0.018302546814084053
173,173,,0.0113540543243289,,
174,174,,,,0.018103869631886482
174,174,,0.01118222251534462,,
175,175,,,,0.017711786553263664
175,175,,0.011004562489688396,,
176,176,,,,0.018215660005807877
176,176,,0.010818337090313435,,
177,177,,,,0.017644738778471947
177,177,,0.010718178004026413,,
178,178,,,,0.017628870904445648
178,178,,0.010621056891977787,,
179,179,,,,0.017902739346027374
179,179,,0.010448360815644264,,
180,180,,,,0.01716729998588562
180,180,,0.010393768548965454,,
181,181,,,,0.017390599474310875
181,181,,0.010174019262194633,,
182,182,,,,0.01750277355313301
182,182,,0.010106872767210007,,
183,183,,,,0.01707076095044613
183,183,,0.009954082779586315,,
184,184,,,,0.01727568358182907
184,184,,0.009850931353867054,,
185,185,,,,0.017002124339342117
185,185,,0.009736349806189537,,
186,186,,,,0.016941851004958153
186,186,,0.0096648083999753,,
187,187,,,,0.017137570306658745
187,187,,0.009448804892599583,,
188,188,,,,0.016736289486289024
188,188,,0.00943260733038187,,
189,189,,,,0.0167840626090765
189,189,,0.009229371324181557,,
190,190,,,,0.016653157770633698
190,190,,0.009145013056695461,,
191,191,,,,0.016501648351550102
191,191,,0.009071985259652138,,
192,192,,,,0.01674477942287922
192,192,,0.008975555188953876,,
193,193,,,,0.01621648296713829
193,193,,0.008851333521306515,,
194,194,,,,0.016380541026592255
194,194,,0.008787593804299831,,
195,195,,,,0.01637195609509945
195,195,,0.008687273599207401,,
196,196,,,,0.01601426862180233
196,196,,0.008549435995519161,,
197,197,,,,0.016112446784973145
197,197,,0.008467740379273891,,
198,198,,,,0.015984944999217987
198,198,,0.008398167788982391,,
199,199,,,,0.015863662585616112
199,199,,0.008356611244380474,,
,0,,,6882.760584354401,
200,200,0.017799798399209976,,,
