epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,0,,,,,,0.16576087474822998,1.7834770679473877
0,0,,,0.17593711614608765,1.8222830295562744,,,
1,1,,,,,,0.17934782803058624,1.7468465566635132
1,1,,,0.17578597366809845,1.7927584648132324,,,
2,2,,,,,,0.19021739065647125,1.714202880859375
2,2,,,0.20495767891407013,1.7715171575546265,,,
3,3,,,,,,0.19565217196941376,1.6822150945663452
3,3,,,0.19211003184318542,1.7547849416732788,,,
4,4,,,,,,0.3804347813129425,1.6490229368209839
4,4,,,0.19195888936519623,1.7407642602920532,,,
5,5,,,,,,0.43614131212234497,1.6151695251464844
5,5,,,0.2366989105939865,1.7235875129699707,,,
6,6,,,,,,0.4646739065647125,1.5820964574813843
6,6,,,0.3133313059806824,1.7050577402114868,,,
7,7,,,,,,0.4633152186870575,1.5509644746780396
7,7,,,0.3443168103694916,1.6882882118225098,,,
8,8,,,,,,0.4728260934352875,1.5219733715057373
8,8,,,0.359280526638031,1.6667357683181763,,,
9,9,,,,,,0.47554346919059753,1.4949158430099487
9,9,,,0.36865174770355225,1.6483137607574463,,,
10,10,,,,,,0.4836956560611725,1.4694640636444092
10,10,,,0.3873941898345947,1.6261229515075684,,,
11,11,,,,,,0.5054348111152649,1.4454222917556763
11,11,,,0.4084038734436035,1.608013391494751,,,
12,12,,,,,,0.520380437374115,1.4225661754608154
12,12,,,0.4327388107776642,1.5833840370178223,,,
13,13,,,,,,0.529891312122345,1.4008907079696655
13,13,,,0.45389965176582336,1.5620743036270142,,,
14,14,,,,,,0.5461956262588501,1.380187749862671
14,14,,,0.4738512635231018,1.541076421737671,,,
15,15,,,,,,0.551630437374115,1.3602337837219238
15,15,,,0.49350059032440186,1.5161747932434082,,,
16,16,,,,,,0.55027174949646,1.3407888412475586
16,16,,,0.49047762155532837,1.495595097541809,,,
17,17,,,,,,0.561141312122345,1.3217254877090454
17,17,,,0.49863967299461365,1.4745346307754517,,,
18,18,,,,,,0.5597826242446899,1.303001046180725
18,18,,,0.5051390528678894,1.4502694606781006,,,
19,19,,,,,,0.561141312122345,1.2846813201904297
