epoch,step,test_loss,train_loss,training_total_time,val_loss
115,115,,0.016404835507273674,,
116,116,,,,0.022258758544921875
116,116,,0.01599150523543358,,
117,117,,,,0.022128166630864143
117,117,,0.015638740733265877,,
118,118,,,,0.021892311051487923
118,118,,0.015340657904744148,,
119,119,,,,0.021460693329572678
119,119,,0.015041282400488853,,
120,120,,,,0.021245041862130165
120,120,,0.014803573489189148,,
121,121,,,,0.02095792442560196
121,121,,0.014516640454530716,,
122,122,,,,0.020883502438664436
122,122,,0.01410963200032711,,
123,123,,,,0.020411258563399315
123,123,,0.013718114234507084,,
124,124,,,,0.020040320232510567
124,124,,0.013587216846644878,,
125,125,,,,0.019953109323978424
125,125,,0.013405553996562958,,
126,126,,,,0.019577397033572197
126,126,,0.013177817687392235,,
127,127,,,,0.01933252066373825
127,127,,0.012877770699560642,,
128,128,,,,0.019500143826007843
128,128,,0.012631834484636784,,
129,129,,,,0.019045833498239517
129,129,,0.012390689924359322,,
130,130,,,,0.0188000351190567
130,130,,0.01236527319997549,,
131,131,,,,0.018648222088813782
131,131,,0.012091031298041344,,
132,132,,,,0.01827320270240307
132,132,,0.011833335272967815,,
133,133,,,,0.018242942169308662
133,133,,0.011724461801350117,,
134,134,,,,0.018199816346168518
134,134,,0.011537703685462475,,
135,135,,,,0.0178702250123024
135,135,,0.011314565315842628,,
136,136,,,,0.017712721601128578
136,136,,0.01110076904296875,,
137,137,,,,0.01772759109735489
137,137,,0.010994109325110912,,
138,138,,,,0.017273208126425743
138,138,,0.010813727043569088,,
139,139,,,,0.017379552125930786
139,139,,0.010633951984345913,,
140,140,,,,0.01733134500682354
140,140,,0.01045210100710392,,
141,141,,,,0.016755595803260803
141,141,,0.010313782840967178,,
142,142,,,,0.016842395067214966
142,142,,0.010162129998207092,,
143,143,,,,0.016983771696686745
143,143,,0.010111050680279732,,
144,144,,,,0.016446392983198166
144,144,,0.009956331923604012,,
145,145,,,,0.016612764447927475
145,145,,0.00979189109057188,,
146,146,,,,0.01666790433228016
146,146,,0.009585796855390072,,
147,147,,,,0.01615373231470585
147,147,,0.009421208873391151,,
148,148,,,,0.016064252704381943
148,148,,0.009391795843839645,,
149,149,,,,0.01638728938996792
149,149,,0.009271771647036076,,
150,150,,,,0.015844369307160378
150,150,,0.00922385137528181,,
151,151,,,,0.015850471332669258
151,151,,0.009022469632327557,,
152,152,,,,0.015987839549779892
152,152,,0.008975161239504814,,
153,153,,,,0.01576022431254387
153,153,,0.0088847316801548,,
154,154,,,,0.015333568677306175
154,154,,0.008747054263949394,,
155,155,,,,0.015848485752940178
155,155,,0.008614687249064445,,
156,156,,,,0.015420216135680676
156,156,,0.008536236360669136,,
157,157,,,,0.015123019926249981
157,157,,0.008411991409957409,,
158,158,,,,0.015726450830698013
158,158,,0.00833638571202755,,
159,159,,,,0.014906700700521469
159,159,,0.008242861367762089,,
160,160,,,,0.015158988535404205
160,160,,0.008212892338633537,,
161,161,,,,0.015480928122997284
161,161,,0.007998080924153328,,
162,162,,,,0.014961586333811283
162,162,,0.007961980998516083,,
163,163,,,,0.01503005251288414
163,163,,0.00788318645209074,,
164,164,,,,0.015227614901959896
164,164,,0.007758820429444313,,
165,165,,,,0.014872156083583832
165,165,,0.007745168637484312,,
166,166,,,,0.014661217108368874
166,166,,0.007566134445369244,,
167,167,,,,0.015087626874446869
167,167,,0.007526425179094076,,
168,168,,,,0.014491625130176544
168,168,,0.007432401180267334,,
169,169,,,,0.014766400679945946
169,169,,0.007338974624872208,,
170,170,,,,0.014783776365220547
170,170,,0.00728336488828063,,
171,171,,,,0.014267811551690102
171,171,,0.007197858765721321,,
172,172,,,,0.014735721051692963
172,172,,0.00710708275437355,,
173,173,,,,0.0144225237891078
173,173,,0.007015225477516651,,
174,174,,,,0.014211461879312992
174,174,,0.006935721728950739,,
175,175,,,,0.014761686325073242
175,175,,0.006910297088325024,,
176,176,,,,0.01402309164404869
176,176,,0.006864285562187433,,
177,177,,,,0.014448501169681549
177,177,,0.006725788116455078,,
178,178,,,,0.014476747252047062
178,178,,0.006704234518110752,,
179,179,,,,0.013958903960883617
179,179,,0.006663844455033541,,
180,180,,,,0.014368998818099499
180,180,,0.00656049745157361,,
181,181,,,,0.014134642668068409
181,181,,0.00647173635661602,,
182,182,,,,0.01404452882707119
182,182,,0.006440434604883194,,
183,183,,,,0.0142336031422019
183,183,,0.006325919646769762,,
184,184,,,,0.013809441588819027
184,184,,0.006313726305961609,,
185,185,,,,0.01419627945870161
185,185,,0.0062679811380803585,,
186,186,,,,0.013791374862194061
186,186,,0.0062178741209208965,,
187,187,,,,0.013718203641474247
187,187,,0.006108028348535299,,
188,188,,,,0.013988399878144264
188,188,,0.006137528922408819,,
189,189,,,,0.013584649190306664
189,189,,0.0060349381528794765,,
190,190,,,,0.0136893130838871
190,190,,0.005932730156928301,,
191,191,,,,0.014013521373271942
191,191,,0.00585883017629385,,
192,192,,,,0.013520480133593082
192,192,,0.005892625078558922,,
193,193,,,,0.013896995224058628
193,193,,0.005829312838613987,,
194,194,,,,0.013639824464917183
194,194,,0.005793028976768255,,
195,195,,,,0.013729476369917393
195,195,,0.0057291085831820965,,
196,196,,,,0.013813741505146027
196,196,,0.0056528365239501,,
197,197,,,,0.013325566425919533
197,197,,0.005591791123151779,,
198,198,,,,0.013893403112888336
198,198,,0.0055860779248178005,,
199,199,,,,0.01351848617196083
199,199,,0.005525623448193073,,
,0,,,10385.057605743408,
200,200,0.018365779891610146,,,
