epoch,step,test_loss,train_loss,training_total_time,val_loss
31,31,,,,0.1007089912891388
31,31,,0.1172327771782875,,
32,32,,,,0.09948499500751495
32,32,,0.11612296104431152,,
33,33,,,,0.09821485728025436
33,33,,0.11466990411281586,,
34,34,,,,0.09713149070739746
34,34,,0.11338157951831818,,
35,35,,,,0.09624266624450684
35,35,,0.11193273216485977,,
36,36,,,,0.09548109769821167
36,36,,0.11055140942335129,,
37,37,,,,0.09468118846416473
37,37,,0.10920380800962448,,
38,38,,,,0.09374861419200897
38,38,,0.1081290990114212,,
39,39,,,,0.09269934147596359
39,39,,0.10635863244533539,,
40,40,,,,0.09165449440479279
40,40,,0.10525868088006973,,
41,41,,,,0.09068576246500015
41,41,,0.10364412516355515,,
42,42,,,,0.08990234136581421
42,42,,0.10235714912414551,,
43,43,,,,0.08925236016511917
43,43,,0.10099077224731445,,
44,44,,,,0.0885913074016571
44,44,,0.10001916438341141,,
45,45,,,,0.08770801872015
45,45,,0.09866355359554291,,
46,46,,,,0.08641449362039566
46,46,,0.09716180711984634,,
47,47,,,,0.08508016169071198
47,47,,0.09583166986703873,,
48,48,,,,0.08403997123241425
48,48,,0.09457061439752579,,
49,49,,,,0.08321326225996017
49,49,,0.09346005320549011,,
50,50,,,,0.08226468414068222
50,50,,0.09226655215024948,,
51,51,,,,0.08119934052228928
51,51,,0.09051600098609924,,
52,52,,,,0.08008828014135361
52,52,,0.08871784806251526,,
53,53,,,,0.07918822020292282
53,53,,0.08761411905288696,,
54,54,,,,0.07821881026029587
54,54,,0.08613097667694092,,
55,55,,,,0.07673671096563339
55,55,,0.08434569090604782,,
56,56,,,,0.0748932883143425
56,56,,0.08291097730398178,,
57,57,,,,0.0731053501367569
57,57,,0.08106110244989395,,
58,58,,,,0.07156337052583694
58,58,,0.07971349358558655,,
59,59,,,,0.06995588541030884
59,59,,0.07830241322517395,,
60,60,,,,0.06812591105699539
60,60,,0.07640030235052109,,
61,61,,,,0.06649178266525269
61,61,,0.07484926283359528,,
62,62,,,,0.06503023952245712
62,62,,0.07313594222068787,,
63,63,,,,0.06350021064281464
63,63,,0.07116498053073883,,
64,64,,,,0.06192851439118385
64,64,,0.06970589607954025,,
65,65,,,,0.06012990325689316
65,65,,0.06821688264608383,,
66,66,,,,0.0587935708463192
66,66,,0.06655605882406235,,
67,67,,,,0.057587891817092896
67,67,,0.06534762680530548,,
68,68,,,,0.055959321558475494
68,68,,0.0635969340801239,,
69,69,,,,0.05476276949048042
69,69,,0.06182974949479103,,
70,70,,,,0.05390867590904236
70,70,,0.060749784111976624,,
71,71,,,,0.053063202649354935
71,71,,0.059502728283405304,,
72,72,,,,0.05209449678659439
72,72,,0.05805665999650955,,
73,73,,,,0.05109889432787895
73,73,,0.056724391877651215,,
74,74,,,,0.05079876258969307
74,74,,0.055484671145677567,,
75,75,,,,0.04991729184985161
75,75,,0.05448013171553612,,
76,76,,,,0.04942302778363228
76,76,,0.05309058725833893,,
77,77,,,,0.04890422895550728
77,77,,0.05233484134078026,,
78,78,,,,0.04804263263940811
78,78,,0.05125391110777855,,
79,79,,,,0.047739364206790924
79,79,,0.05026911944150925,,
80,80,,,,0.04709634929895401
80,80,,0.04896178096532822,,
81,81,,,,0.04603977128863335
81,81,,0.04798424243927002,,
82,82,,,,0.04554597660899162
82,82,,0.047097738832235336,,
83,83,,,,0.045063696801662445
83,83,,0.046101462095975876,,
84,84,,,,0.04376015439629555
84,84,,0.04505893215537071,,
85,85,,,,0.04305753856897354
85,85,,0.04398619011044502,,
86,86,,,,0.042841918766498566
86,86,,0.04321176931262016,,
87,87,,,,0.041761428117752075
87,87,,0.04233469441533089,,
88,88,,,,0.041195861995220184
88,88,,0.041388265788555145,,
89,89,,,,0.04092613235116005
89,89,,0.040594931691884995,,
90,90,,,,0.04001816362142563
90,90,,0.039839234203100204,,
91,91,,,,0.03925405442714691
91,91,,0.03900407254695892,,
92,92,,,,0.038889456540346146
92,92,,0.03841305524110794,,
93,93,,,,0.03808903321623802
93,93,,0.03763442859053612,,
94,94,,,,0.03754432871937752
94,94,,0.037080224603414536,,
95,95,,,,0.03710934892296791
95,95,,0.036356233060359955,,
96,96,,,,0.03642880544066429
96,96,,0.03566811606287956,,
97,97,,,,0.0359511524438858
97,97,,0.03517840802669525,,
98,98,,,,0.035930946469306946
98,98,,0.034619808197021484,,
99,99,,,,0.03535839170217514
99,99,,0.03409435600042343,,
100,100,,,,0.034701693803071976
100,100,,0.03354698419570923,,
101,101,,,,0.034556642174720764
101,101,,0.03321774676442146,,
102,102,,,,0.034438349306583405
102,102,,0.03272140771150589,,
103,103,,,,0.03376947343349457
103,103,,0.03231082484126091,,
104,104,,,,0.033353447914123535
104,104,,0.03187170624732971,,
105,105,,,,0.03316411003470421
105,105,,0.03157569840550423,,
106,106,,,,0.03277279809117317
106,106,,0.031036170199513435,,
107,107,,,,0.03243138641119003
107,107,,0.030550241470336914,,
108,108,,,,0.0321732796728611
108,108,,0.03031347505748272,,
109,109,,,,0.031742632389068604
109,109,,0.02992592565715313,,
110,110,,,,0.03145540878176689
110,110,,0.02958104759454727,,
111,111,,,,0.031194569543004036
111,111,,0.029163850471377373,,
112,112,,,,0.030864620581269264
112,112,,0.02885432541370392,,
113,113,,,,0.03058543987572193
113,113,,0.02863510511815548,,
114,114,,,,0.030291857197880745
114,114,,0.02809499390423298,,
115,115,,,,0.029901795089244843
115,115,,0.027881722897291183,,
116,116,,,,0.029605945572257042
116,116,,0.027563324198126793,,
117,117,,,,0.02937685325741768
117,117,,0.027228383347392082,,
118,118,,,,0.029153859242796898
118,118,,0.02694040909409523,,
119,119,,,,0.028850894421339035
119,119,,0.026675770059227943,,
120,120,,,,0.028562696650624275
120,120,,0.02647433988749981,,
121,121,,,,0.028365280479192734
121,121,,0.02619560994207859,,
122,122,,,,0.028155218809843063
122,122,,0.025965427979826927,,
123,123,,,,0.02798377349972725
123,123,,0.025624781847000122,,
124,124,,,,0.027787458151578903
124,124,,0.025518663227558136,,
125,125,,,,0.027583235874772072
125,125,,0.02521650120615959,,
126,126,,,,0.02744564227759838
126,126,,0.024987690150737762,,
127,127,,,,0.027231181040406227
127,127,,0.02478659898042679,,
128,128,,,,0.027098244056105614
128,128,,0.024537891149520874,,
129,129,,,,0.027005624026060104
129,129,,0.024283455684781075,,
130,130,,,,0.02686670795083046
130,130,,0.023973099887371063,,
131,131,,,,0.026712210848927498
131,131,,0.023785075172781944,,
132,132,,,,0.026664169505238533
132,132,,0.023575682193040848,,
133,133,,,,0.02656317874789238
133,133,,0.023410525172948837,,
134,134,,,,0.02633880078792572
134,134,,0.02312762476503849,,
135,135,,,,0.02625291422009468
135,135,,0.022861022502183914,,
136,136,,,,0.026193438097834587
136,136,,0.022669009864330292,,
137,137,,,,0.025919094681739807
137,137,,0.02247992716729641,,
138,138,,,,0.02579629421234131
138,138,,0.022224146872758865,,
139,139,,,,0.025698544457554817
139,139,,0.021916497498750687,,
140,140,,,,0.025493841618299484
140,140,,0.02180611342191696,,
141,141,,,,0.02526775561273098
141,141,,0.02164149098098278,,
142,142,,,,0.02511768788099289
142,142,,0.02133777178823948,,
143,143,,,,0.025082645937800407
143,143,,0.021101392805576324,,
144,144,,,,0.024753976613283157
144,144,,0.02088933438062668,,
145,145,,,,0.02461470663547516
145,145,,0.020669011399149895,,
146,146,,,,0.024547260254621506
146,146,,0.02034810557961464,,
147,147,,,,0.024232683703303337
147,147,,0.020118851214647293,,
148,148,,,,0.02403230220079422
148,148,,0.019794916734099388,,
149,149,,,,0.02394040860235691
149,149,,0.019464395940303802,,
150,150,,,,0.02364235930144787
150,150,,0.019147362560033798,,
151,151,,,,0.023415153846144676
151,151,,0.018894974142313004,,
152,152,,,,0.023306870833039284
152,152,,0.01860801875591278,,
153,153,,,,0.022861486300826073
153,153,,0.018237149342894554,,
154,154,,,,0.022802380844950676
154,154,,0.017925703898072243,,
155,155,,,,0.022525766864418983
155,155,,0.01750500500202179,,
156,156,,,,0.022214950993657112
156,156,,0.017137844115495682,,
157,157,,,,0.021960366517305374
157,157,,0.016804201528429985,,
158,158,,,,0.02183663658797741
158,158,,0.016372524201869965,,
159,159,,,,0.02150069735944271
159,159,,0.016023514792323112,,
160,160,,,,0.02127746306359768
160,160,,0.015616715885698795,,
161,161,,,,0.021147146821022034
161,161,,0.015149757266044617,,
162,162,,,,0.0207307618111372
162,162,,0.014822340570390224,,
163,163,,,,0.02068435586988926
163,163,,0.014372246339917183,,
164,164,,,,0.02038131281733513
164,164,,0.013943285681307316,,
165,165,,,,0.020139511674642563
165,165,,0.013616756536066532,,
166,166,,,,0.019846949726343155
166,166,,0.013181816786527634,,
167,167,,,,0.019688082858920097
167,167,,0.012890542857348919,,
168,168,,,,0.019410859793424606
168,168,,0.012377769686281681,,
169,169,,,,0.019339699298143387
169,169,,0.011999729089438915,,
170,170,,,,0.018785689026117325
170,170,,0.011719506233930588,,
171,171,,,,0.018858682364225388
171,171,,0.011398441158235073,,
172,172,,,,0.018741196021437645
172,172,,0.011025330051779747,,
173,173,,,,0.01803990639746189
173,173,,0.010836830362677574,,
174,174,,,,0.018614929169416428
174,174,,0.010566980578005314,,
175,175,,,,0.017487986013293266
175,175,,0.010275906883180141,,
176,176,,,,0.01792825385928154
176,176,,0.010040012188255787,,
177,177,,,,0.017738550901412964
177,177,,0.009843633510172367,,
178,178,,,,0.016952265053987503
178,178,,0.009642406366765499,,
179,179,,,,0.017582625150680542
179,179,,0.009445887990295887,,
180,180,,,,0.016880705952644348
180,180,,0.009335648268461227,,
181,181,,,,0.016614478081464767
181,181,,0.009187175892293453,,
182,182,,,,0.01710071787238121
182,182,,0.0089087700471282,,
183,183,,,,0.016007525846362114
183,183,,0.008847260847687721,,
184,184,,,,0.016443664208054543
184,184,,0.008756942115724087,,
185,185,,,,0.01637403853237629
185,185,,0.008602621965110302,,
186,186,,,,0.015646133571863174
186,186,,0.008485893718898296,,
187,187,,,,0.016238205134868622
187,187,,0.008374162949621677,,
188,188,,,,0.0156409814953804
188,188,,0.008263726718723774,,
189,189,,,,0.01579459384083748
189,189,,0.008111154660582542,,
190,190,,,,0.015524322167038918
190,190,,0.008054793812334538,,
191,191,,,,0.015405260026454926
191,191,,0.007911714725196362,,
192,192,,,,0.015398339368402958
192,192,,0.007819957099854946,,
193,193,,,,0.015064170584082603
193,193,,0.007735223509371281,,
194,194,,,,0.015077796764671803
194,194,,0.007675224915146828,,
195,195,,,,0.014702493324875832
195,195,,0.007629073224961758,,
196,196,,,,0.014794742688536644
196,196,,0.007477059029042721,,
197,197,,,,0.014501815661787987
197,197,,0.007399905938655138,,
198,198,,,,0.0145514365285635
198,198,,0.007303313352167606,,
199,199,,,,0.013974537141621113
199,199,,0.007163921371102333,,
,0,,,6715.863140821457,
200,200,0.01862688921391964,,,
