epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,12,,,,,,0.4116847813129425,1.455359697341919
0,12,,,0.25362756848335266,1.7140356302261353,,,
1,25,,,,,,0.46059781312942505,1.251774787902832
1,25,,,0.39434704184532166,1.4650709629058838,,,
2,38,,,,,,0.5040760636329651,1.0789966583251953
2,38,,,0.48050180077552795,1.2443000078201294,,,
3,51,,,,,,0.717391312122345,0.847088098526001
3,51,,,0.6630894541740417,1.030036449432373,,,
4,64,,,,,,0.8777173757553101,0.5361732244491577
4,64,,,0.8100060224533081,0.7602109313011169,,,
5,77,,,,,,0.8994565010070801,0.3157937526702881
5,77,,,0.8932889699935913,0.4531497657299042,,,
6,90,,,,,,0.904891312122345,0.22984103858470917
6,90,,,0.9366686940193176,0.24582314491271973,,,
7,103,,,,,,0.9211956262588501,0.18750794231891632
7,103,,,0.9576783776283264,0.14875899255275726,,,
8,116,,,,,,0.914402186870575,0.2030014842748642
8,116,,,0.9718863368034363,0.10181627422571182,,,
9,129,,,,,,0.92527174949646,0.2053869664669037
9,129,,,0.9776299595832825,0.07888197898864746,,,
10,142,,,,,,0.9442934989929199,0.15686973929405212
10,142,,,0.9818621277809143,0.06479527056217194,,,
11,155,,,,,,0.9375,0.16141553223133087
11,155,,,0.9857920408248901,0.05342748761177063,,,
12,168,,,,,,0.9510869383811951,0.1340600997209549
12,168,,,0.9874546527862549,0.04652384668588638,,,
13,181,,,,,,0.945652186870575,0.14442051947116852
13,181,,,0.9888150095939636,0.04058128967881203,,,
14,194,,,,,,0.9510869383811951,0.11509153246879578
14,194,,,0.990326464176178,0.03645959496498108,,,
15,207,,,,,,0.948369562625885,0.1429254114627838
15,207,,,0.9924425482749939,0.030301930382847786,,,
16,220,,,,,,0.9619565010070801,0.11081801354885101
16,220,,,0.990024209022522,0.02978864312171936,,,
17,233,,,,,,0.9415760636329651,0.16202518343925476
17,233,,,0.9897218942642212,0.02851879969239235,,,
18,246,,,,,,0.9402173757553101,0.17893342673778534
18,246,,,0.9938029050827026,0.021349692717194557,,,
19,259,,,,,,0.94972825050354,0.13246431946754456
19,259,,,0.9957678318023682,0.018312007188796997,,,
20,272,,,,,,0.948369562625885,0.14539845287799835
20,272,,,0.9954655170440674,0.016378456726670265,,,
21,285,,,,,,0.945652186870575,0.15894246101379395
21,285,,,0.9969770312309265,0.013747728429734707,,,
22,298,,,,,,0.948369562625885,0.15688873827457428
22,298,,,0.9974304437637329,0.011948301456868649,,,
23,311,,,,,,0.9524456262588501,0.13915592432022095
23,311,,,0.9977327585220337,0.010185768827795982,,,
24,324,,,,,,0.9551630616188049,0.1377977430820465
24,324,,,0.9987908005714417,0.008584019728004932,,,
25,337,,,,,,0.957880437374115,0.13277846574783325
25,337,,,0.9981862306594849,0.00792197696864605,,,
26,350,,,,,,0.9524456262588501,0.15701520442962646
26,350,,,0.9992442727088928,0.006421358790248632,,,
27,363,,,,,,0.9551630616188049,0.14102688431739807
27,363,,,0.9992442727088928,0.00557919405400753,,,
28,376,,,,,,0.9538043737411499,0.14845740795135498
28,376,,,0.9995465278625488,0.0053521753288805485,,,
29,389,,,,,,0.9510869383811951,0.16195549070835114
29,389,,,0.9995465278625488,0.004231623839586973,,,
30,402,,,,,,0.957880437374115,0.14056731760501862
30,402,,,0.9995465278625488,0.003932387102395296,,,
31,415,,,,,,0.9551630616188049,0.16385741531848907
31,415,,,1.0,0.0032478831708431244,,,
32,428,,,,,,0.957880437374115,0.13965009152889252
32,428,,,0.9998488426208496,0.0027094180695712566,,,
33,441,,,,,,0.960597813129425,0.14184702932834625
33,441,,,1.0,0.0023616186808794737,,,
34,454,,,,,,0.95652174949646,0.15519647300243378
34,454,,,1.0,0.002416815608739853,,,
35,467,,,,,,0.9551630616188049,0.18024508655071259
35,467,,,0.9996976852416992,0.002153608249500394,,,
36,480,,,,,,0.9551630616188049,0.1770208775997162
36,480,,,1.0,0.001852568006142974,,,
37,493,,,,,,0.95652174949646,0.17417988181114197
37,493,,,0.9998488426208496,0.0016158331418409944,,,
38,506,,,,,,0.95652174949646,0.16349630057811737
38,506,,,1.0,0.0013294618111103773,,,
39,519,,,,,,0.95652174949646,0.17305798828601837
39,519,,,1.0,0.0011471547186374664,,,
40,532,,,,,,0.95652174949646,0.17255567014217377
40,532,,,1.0,0.0011769189732149243,,,
41,545,,,,,,0.95652174949646,0.1759851723909378
41,545,,,1.0,0.001135007245466113,,,
42,558,,,,,,0.95652174949646,0.18791459500789642
42,558,,,1.0,0.0009498308063484728,,,
43,571,,,,,,0.95652174949646,0.19111430644989014
43,571,,,1.0,0.0008294797735288739,,,
44,584,,,,,,0.95652174949646,0.19500979781150818
44,584,,,1.0,0.0008054851205088198,,,
45,597,,,,,,0.95652174949646,0.1918136179447174
45,597,,,1.0,0.0007727945339865983,,,
46,610,,,,,,0.95652174949646,0.20023980736732483
46,610,,,1.0,0.0007340252050198615,,,
47,623,,,,,,0.9551630616188049,0.21099773049354553
47,623,,,1.0,0.0006918020080775023,,,
48,636,,,,,,0.957880437374115,0.17826256155967712
48,636,,,1.0,0.0006787012098357081,,,
49,649,,,,,,0.9551630616188049,0.19473710656166077
49,649,,,1.0,0.0005873260670341551,,,
,0,,,,,2508.2488853931427,,
50,650,0.9412962198257446,0.2637338936328888,,,,,
