epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time
0,0,,,0.1741022914648056,1.8147552013397217,
1,1,,,0.1731501668691635,1.7915799617767334,
2,2,,,0.1920565813779831,1.7722432613372803,
3,3,,,0.20933079719543457,1.7547487020492554,
4,4,,,0.2595212161540985,1.737858772277832,
5,5,,,0.306991308927536,1.7205747365951538,
6,6,,,0.3148803114891052,1.7007436752319336,
7,7,,,0.3239934742450714,1.684317708015442,
8,8,,,0.3426278531551361,1.6628602743148804,
9,9,,,0.3533732295036316,1.6405160427093506,
10,10,,,0.3812567889690399,1.6188193559646606,
11,11,,,0.39703482389450073,1.5925246477127075,
12,12,,,0.4060119688510895,1.5658044815063477,
13,13,,,0.4162132740020752,1.5430856943130493,
14,14,,,0.4250544011592865,1.5197913646697998,
15,15,,,0.4352557063102722,1.4935001134872437,
16,16,,,0.4413765072822571,1.4702861309051514,
17,17,,,0.4397442936897278,1.4453926086425781,
18,18,,,0.4460010826587677,1.4236804246902466,
19,19,,,0.4689880311489105,1.4014382362365723,
20,20,,,0.4851740896701813,1.3775427341461182,
21,21,,,0.5040805339813232,1.3577498197555542,
22,22,,,0.5296518206596375,1.3372817039489746,
23,23,,,0.5518226623535156,1.3171137571334839,
24,24,,,0.5833786725997925,1.2952039241790771,
25,25,,,0.6025571227073669,1.2791941165924072,
26,26,,,0.621599555015564,1.2592196464538574,
27,27,,,0.612758457660675,1.242199182510376,
28,28,,,0.5972524285316467,1.2225050926208496,
29,29,,,0.5894994735717773,1.2049860954284668,
30,30,,,0.5722252726554871,1.1857304573059082,
31,31,,,0.5847388505935669,1.164879560470581,
32,32,,,0.5846028327941895,1.145621657371521,
33,33,,,0.5972524285316467,1.124235987663269,
34,34,,,0.6153427362442017,1.105078101158142,
35,35,,,0.6328890323638916,1.0832536220550537,
36,36,,,0.6717900037765503,1.060389757156372,
37,37,,,0.689200222492218,1.0397663116455078,
38,38,,,0.6954570412635803,1.018442153930664,
39,39,,,0.704842209815979,0.9963712096214294,
40,40,,,0.7121871709823608,0.9722949266433716,
41,41,,,0.7234765887260437,0.9497423768043518,
42,42,,,0.7383025288581848,0.929875910282135,
43,43,,,0.7410228252410889,0.907111644744873,
44,44,,,0.7588411569595337,0.8849995136260986,
45,45,,,0.7589771747589111,0.8637909889221191,
46,46,,,0.7694504857063293,0.8432253003120422,
47,47,,,0.7731229662895203,0.8198385238647461,
48,48,,,0.7826441526412964,0.7963156700134277,
49,49,,,0.7918933629989624,0.7749465703964233,
50,50,,,0.8044069409370422,0.7511876225471497,
51,51,,,0.8121599555015564,0.7295812368392944,
52,52,,,0.8234493732452393,0.7045580148696899,
53,53,,,0.8291621208190918,0.6832736134529114,
54,54,,,0.8408596515655518,0.6589720845222473,
55,55,,,0.8472524285316467,0.6361327171325684,
56,56,,,0.8526931405067444,0.6131175756454468,
57,57,,,0.8624864220619202,0.5897974371910095,
58,58,,,0.8722796440124512,0.5646440386772156,
59,59,,,0.8801686763763428,0.5418457388877869,
60,60,,,0.8858813643455505,0.5175049304962158,
61,61,,,0.8892818093299866,0.49646511673927307,
62,62,,,0.8973068594932556,0.47539299726486206,
63,63,,,0.8970348238945007,0.45413556694984436,
64,64,,,0.9090043306350708,0.4319676160812378,
65,65,,,0.912132740020752,0.4097899794578552,
66,66,,,0.9198857545852661,0.39076951146125793,
67,67,,,0.9241023063659668,0.371437668800354,
68,68,,,0.9292709231376648,0.35098814964294434,
69,69,,,0.9307671189308167,0.33329275250434875,
70,70,,,0.9377040266990662,0.31390607357025146,
71,71,,,0.9394722580909729,0.2991548478603363,
72,72,,,0.9432807564735413,0.28274980187416077,
73,73,,,0.9473612904548645,0.2677925229072571,
74,74,,,0.9498095512390137,0.2517959177494049,
75,75,,,0.9541621208190918,0.23743639886379242,
76,76,,,0.957290530204773,0.22410699725151062,
77,77,,,0.9593307971954346,0.21372534334659576,
78,78,,,0.9615070819854736,0.20265303552150726,
79,79,,,0.961915135383606,0.19253088533878326,
80,80,,,0.9631392955780029,0.18241378664970398,
81,81,,,0.9639554023742676,0.172701895236969,
82,82,,,0.9664037227630615,0.16475419700145721,
83,83,,,0.9689880013465881,0.1557362824678421,
84,84,,,0.969260036945343,0.14670027792453766,
85,85,,,0.9727964997291565,0.13988283276557922,
86,86,,,0.9729325175285339,0.13315503299236298,
87,87,,,0.9740206599235535,0.12716099619865417,
88,88,,,0.9741566777229309,0.12272315472364426,
89,89,,,0.975108802318573,0.11815766245126724,
90,90,,,0.9774211049079895,0.11038537323474884,
91,91,,,0.9783732295036316,0.10742314159870148,
92,92,,,0.9783732295036316,0.10281271487474442,
93,93,,,0.9806855320930481,0.09860308468341827,
94,94,,,0.9816376566886902,0.0949014276266098,
95,95,,,0.9819096922874451,0.0902111753821373,
96,96,,,0.9823177456855774,0.08756541460752487,
97,97,,,0.9844940304756165,0.08252589404582977,
98,98,,,0.9820457100868225,0.08118196576833725,
99,99,,,0.9839499592781067,0.07798555493354797,
100,100,,,0.9849020838737488,0.07500553876161575,
101,101,,,0.9844940304756165,0.07228555530309677,
102,102,,,0.9850381016731262,0.06975594162940979,
103,103,,,0.985582172870636,0.06829618662595749,
104,104,,,0.9865342974662781,0.06456926465034485,
105,105,,,0.9859902262687683,0.06337350606918335,
106,106,,,0.9870783686637878,0.06093314290046692,
107,107,,,0.9884385466575623,0.058045849204063416,
108,108,,,0.9888466000556946,0.05729759857058525,
109,109,,,0.9880304932594299,0.05541921779513359,
110,110,,,0.9887105822563171,0.053671397268772125,
111,111,,,0.9899346828460693,0.05172554776072502,
112,112,,,0.9900707006454468,0.05064481869339943,
113,113,,,0.9910228252410889,0.048147641122341156,
114,114,,,0.990750789642334,0.04704471305012703,
115,115,,,0.9912948608398438,0.04585644230246544,
116,116,,,0.9906147718429565,0.04437793418765068,
117,117,,,0.991974949836731,0.04213622212409973,
118,118,,,0.9912948608398438,0.041424963623285294,
119,119,,,0.9927910566329956,0.0407954640686512,
120,120,,,0.9936071634292603,0.03900480642914772,
121,121,,,0.9934711456298828,0.037847552448511124,
122,122,,,0.9930630922317505,0.037174295634031296,
123,123,,,0.9937431812286377,0.03640056774020195,
124,124,,,0.9934711456298828,0.035407453775405884,
125,125,,,0.99415123462677,0.034014683216810226,
126,126,,,0.9937431812286377,0.032880641520023346,
127,127,,,0.9945592880249023,0.032002247869968414,
128,128,,,0.9940152168273926,0.032221052795648575,
129,129,,,0.9946953058242798,0.0316527858376503,
130,130,,,0.9949673414230347,0.030544772744178772,
131,131,,,0.9952393770217896,0.028924524784088135,
132,132,,,0.9949673414230347,0.02862216904759407,
133,133,,,0.9963275194168091,0.02734724059700966,
134,134,,,0.9960554838180542,0.026853902265429497,
135,135,,,0.9960554838180542,0.02629127912223339,
136,136,,,0.9967355728149414,0.02513374574482441,
137,137,,,0.996599555015564,0.025129269808530807,
138,138,,,0.9970076084136963,0.024800216779112816,
139,139,,,0.9961915016174316,0.024193717166781425,
140,140,,,0.9968715906143188,0.023248210549354553,
141,141,,,0.9967355728149414,0.02261492609977722,
142,142,,,0.9970076084136963,0.0230158269405365,
143,143,,,0.9968715906143188,0.021068589761853218,
144,144,,,0.9974156618118286,0.021075380966067314,
145,145,,,0.9976876974105835,0.020661579445004463,
146,146,,,0.9971436262130737,0.02032065950334072,
147,147,,,0.997551679611206,0.019853191450238228,
148,148,,,0.9974156618118286,0.01930861547589302,
149,149,,,0.9980957508087158,0.018135175108909607,
150,150,,,0.997551679611206,0.018732793629169464,
151,151,,,0.9974156618118286,0.01809903234243393,
152,152,,,0.9982317686080933,0.017384996637701988,
153,153,,,0.9980957508087158,0.01703132688999176,
154,154,,,0.9979597330093384,0.016770139336586,
155,155,,,0.9978237152099609,0.01627989113330841,
156,156,,,0.9980957508087158,0.016049101948738098,
157,157,,,0.9983677864074707,0.01568986102938652,
158,158,,,0.9979597330093384,0.015903573483228683,
159,159,,,0.9982317686080933,0.015253347344696522,
160,160,,,0.9986398220062256,0.014897107146680355,
161,161,,,0.9985038042068481,0.014514808543026447,
162,162,,,0.9978237152099609,0.0143544627353549,
163,163,,,0.998775839805603,0.013538090512156487,
164,164,,,0.998775839805603,0.013286424800753593,
165,165,,,0.9985038042068481,0.013667306862771511,
166,166,,,0.9989118576049805,0.012698709964752197,
167,167,,,0.9989118576049805,0.012887971475720406,
168,168,,,0.9986398220062256,0.012368113733828068,
169,169,,,0.9986398220062256,0.01231357827782631,
170,170,,,0.9990478754043579,0.011957217007875443,
171,171,,,0.9986398220062256,0.011638435535132885,
172,172,,,0.9986398220062256,0.011815978214144707,
