epoch,step,test_loss,train_loss,training_total_time,val_loss
59,59,,,,0.048128891736269
59,59,,0.05069636180996895,,
60,60,,,,0.04698903113603592
60,60,,0.04926316812634468,,
61,61,,,,0.04571118205785751
61,61,,0.04762968420982361,,
62,62,,,,0.04462684318423271
62,62,,0.04605048894882202,,
63,63,,,,0.0436769463121891
63,63,,0.044370103627443314,,
64,64,,,,0.0424814410507679
64,64,,0.04314268007874489,,
65,65,,,,0.04147132486104965
65,65,,0.041807662695646286,,
66,66,,,,0.0406622476875782
66,66,,0.04048534110188484,,
67,67,,,,0.03970940783619881
67,67,,0.03874191269278526,,
68,68,,,,0.038737326860427856
68,68,,0.037531446665525436,,
69,69,,,,0.03754236549139023
69,69,,0.036207087337970734,,
70,70,,,,0.03655946999788284
70,70,,0.03503301739692688,,
71,71,,,,0.03558136522769928
71,71,,0.033739328384399414,,
72,72,,,,0.03448392450809479
72,72,,0.03257815167307854,,
73,73,,,,0.03355963155627251
73,73,,0.03156420588493347,,
74,74,,,,0.03301166370511055
74,74,,0.030242329463362694,,
75,75,,,,0.032218433916568756
75,75,,0.02936338074505329,,
76,76,,,,0.03127285838127136
76,76,,0.028304269537329674,,
77,77,,,,0.03045804426074028
77,77,,0.02721027471125126,,
78,78,,,,0.029672015458345413
78,78,,0.026219045743346214,,
79,79,,,,0.028775213286280632
79,79,,0.02521464228630066,,
80,80,,,,0.02814101055264473
80,80,,0.02438482455909252,,
81,81,,,,0.027664586901664734
81,81,,0.02348358929157257,,
82,82,,,,0.02682689018547535
82,82,,0.022623127326369286,,
83,83,,,,0.0259503573179245
83,83,,0.02161676622927189,,
84,84,,,,0.025154734030365944
84,84,,0.020961713045835495,,
85,85,,,,0.024364246055483818
85,85,,0.020167913287878036,,
86,86,,,,0.023757081478834152
86,86,,0.019510578364133835,,
87,87,,,,0.023250838741660118
87,87,,0.018751235678792,,
88,88,,,,0.022537166252732277
88,88,,0.018109409138560295,,
89,89,,,,0.02194342203438282
89,89,,0.017519639804959297,,
90,90,,,,0.021562904119491577
90,90,,0.016910135746002197,,
91,91,,,,0.021154101938009262
91,91,,0.016286924481391907,,
92,92,,,,0.020745331421494484
92,92,,0.01579323224723339,,
93,93,,,,0.020489899441599846
93,93,,0.01539167482405901,,
94,94,,,,0.02005111612379551
94,94,,0.014783323742449284,,
95,95,,,,0.020007554441690445
95,95,,0.014559686183929443,,
96,96,,,,0.019862186163663864
96,96,,0.014113206416368484,,
97,97,,,,0.01911834068596363
97,97,,0.013767440803349018,,
98,98,,,,0.019043242558836937
98,98,,0.013301927596330643,,
99,99,,,,0.019123343750834465
99,99,,0.012949961237609386,,
100,100,,,,0.018547678366303444
100,100,,0.012755641713738441,,
101,101,,,,0.01838761381804943
101,101,,0.01237401645630598,,
102,102,,,,0.018532047048211098
102,102,,0.012169571593403816,,
103,103,,,,0.018232714384794235
103,103,,0.011704083532094955,,
104,104,,,,0.017972392961382866
104,104,,0.011594399809837341,,
105,105,,,,0.017975106835365295
105,105,,0.011355520226061344,,
106,106,,,,0.01766142249107361
106,106,,0.011208269745111465,,
107,107,,,,0.017563235014677048
107,107,,0.010882890783250332,,
108,108,,,,0.017857756465673447
108,108,,0.010596053674817085,,
109,109,,,,0.017551803961396217
109,109,,0.010490450076758862,,
110,110,,,,0.017211107537150383
110,110,,0.010235689580440521,,
111,111,,,,0.017630068585276604
111,111,,0.010003302246332169,,
112,112,,,,0.017271922901272774
112,112,,0.009911337867379189,,
113,113,,,,0.016840016469359398
113,113,,0.009741580113768578,,
114,114,,,,0.01712539792060852
114,114,,0.009530103765428066,,
115,115,,,,0.01665043830871582
115,115,,0.009313469752669334,,
116,116,,,,0.01656041294336319
116,116,,0.009212994948029518,,
117,117,,,,0.016658486798405647
117,117,,0.009009070694446564,,
118,118,,,,0.01619233749806881
118,118,,0.00898134708404541,,
119,119,,,,0.01607867330312729
119,119,,0.008730972185730934,,
120,120,,,,0.016480233520269394
120,120,,0.008594658225774765,,
121,121,,,,0.015948820859193802
121,121,,0.008537739515304565,,
122,122,,,,0.015754053369164467
122,122,,0.008385319262742996,,
123,123,,,,0.016162429004907608
123,123,,0.008308131247758865,,
124,124,,,,0.015543945133686066
124,124,,0.008182971738278866,,
125,125,,,,0.015437418594956398
125,125,,0.00796377845108509,,
126,126,,,,0.015945596620440483
126,126,,0.007912635803222656,,
127,127,,,,0.015408331528306007
127,127,,0.007735663093626499,,
128,128,,,,0.01536276564002037
128,128,,0.007685621734708548,,
129,129,,,,0.015610472299158573
129,129,,0.007663164287805557,,
130,130,,,,0.01501504797488451
130,130,,0.007552271243184805,,
131,131,,,,0.015248178504407406
131,131,,0.007393420673906803,,
132,132,,,,0.015172167681157589
132,132,,0.0073384675197303295,,
133,133,,,,0.014769225381314754
133,133,,0.007202552631497383,,
134,134,,,,0.014931704849004745
134,134,,0.007122756447643042,,
135,135,,,,0.01486592274159193
135,135,,0.006975383963435888,,
136,136,,,,0.014411390759050846
136,136,,0.0069510056637227535,,
137,137,,,,0.014887492172420025
137,137,,0.0069001647643744946,,
138,138,,,,0.01429816149175167
138,138,,0.006800888106226921,,
139,139,,,,0.014654931612312794
139,139,,0.006825740449130535,,
140,140,,,,0.014356284402310848
140,140,,0.006739827338606119,,
141,141,,,,0.014367872849106789
141,141,,0.006611760705709457,,
142,142,,,,0.014465531334280968
142,142,,0.006450166460126638,,
143,143,,,,0.014020264148712158
143,143,,0.0064983488991856575,,
144,144,,,,0.01455776672810316
144,144,,0.006410613656044006,,
145,145,,,,0.014038622379302979
145,145,,0.006337576545774937,,
146,146,,,,0.014322608709335327
146,146,,0.006226767785847187,,
147,147,,,,0.01410909928381443
147,147,,0.006183037534356117,,
148,148,,,,0.014215154573321342
148,148,,0.006147031672298908,,
149,149,,,,0.01396393682807684
149,149,,0.0059946151450276375,,
150,150,,,,0.014178164303302765
150,150,,0.006009677890688181,,
151,151,,,,0.013740853406488895
151,151,,0.005934795830398798,,
152,152,,,,0.014245109632611275
152,152,,0.005847815424203873,,
153,153,,,,0.01363266073167324
153,153,,0.005781613755971193,,
154,154,,,,0.014190991409122944
154,154,,0.005724453832954168,,
155,155,,,,0.01351627055555582
155,155,,0.005624525714665651,,
156,156,,,,0.01410878449678421
156,156,,0.005601502954959869,,
157,157,,,,0.013541818596422672
157,157,,0.005562382284551859,,
158,158,,,,0.01397975068539381
158,158,,0.005501860287040472,,
159,159,,,,0.013442665338516235
159,159,,0.005486616864800453,,
160,160,,,,0.014001470990478992
160,160,,0.0054314108565449715,,
161,161,,,,0.01311102882027626
161,161,,0.005407263990491629,,
162,162,,,,0.01413088757544756
162,162,,0.005360790528357029,,
163,163,,,,0.012965933419764042
163,163,,0.005334778223186731,,
164,164,,,,0.013822996988892555
164,164,,0.00524279847741127,,
165,165,,,,0.013329257257282734
165,165,,0.005161432549357414,,
166,166,,,,0.012905843555927277
166,166,,0.005143714603036642,,
167,167,,,,0.014017261564731598
167,167,,0.005068203434348106,,
168,168,,,,0.012730039656162262
168,168,,0.005107279401272535,,
169,169,,,,0.013445192947983742
169,169,,0.004947132896631956,,
170,170,,,,0.013594955205917358
170,170,,0.004912819247692823,,
171,171,,,,0.012600227259099483
171,171,,0.004867663607001305,,
172,172,,,,0.013774996623396873
172,172,,0.004877016879618168,,
173,173,,,,0.012895533815026283
173,173,,0.004836335312575102,,
174,174,,,,0.01308923028409481
174,174,,0.004715569783002138,,
175,175,,,,0.01345822773873806
175,175,,0.004701488651335239,,
176,176,,,,0.012703538872301579
176,176,,0.0046555958688259125,,
177,177,,,,0.013391679152846336
177,177,,0.0046463096514344215,,
178,178,,,,0.013129769824445248
178,178,,0.004571390338242054,,
179,179,,,,0.012769016437232494
179,179,,0.004539356101304293,,
180,180,,,,0.013639521785080433
180,180,,0.004503435455262661,,
181,181,,,,0.012905706651508808
181,181,,0.004478749353438616,,
182,182,,,,0.01314167957752943
182,182,,0.0044152322225272655,,
183,183,,,,0.013374842703342438
183,183,,0.004348905757069588,,
184,184,,,,0.012883762829005718
184,184,,0.004327015485614538,,
185,185,,,,0.013191101141273975
185,185,,0.004295388702303171,,
186,186,,,,0.01320994645357132
186,186,,0.0042227767407894135,,
187,187,,,,0.012752778828144073
187,187,,0.004180249758064747,,
188,188,,,,0.013297831639647484
188,188,,0.00418376037850976,,
189,189,,,,0.012728405185043812
189,189,,0.004092971794307232,,
190,190,,,,0.013044892810285091
190,190,,0.0040954179130494595,,
191,191,,,,0.01312140841037035
191,191,,0.00402249488979578,,
192,192,,,,0.01266754325479269
192,192,,0.004035606514662504,,
193,193,,,,0.013552076183259487
193,193,,0.0040026274509727955,,
194,194,,,,0.012684530578553677
194,194,,0.003954628482460976,,
195,195,,,,0.012875288724899292
195,195,,0.003915437497198582,,
196,196,,,,0.013448751531541348
196,196,,0.003875592490658164,,
197,197,,,,0.01244827825576067
197,197,,0.003835424780845642,,
198,198,,,,0.013349535875022411
198,198,,0.003814487485215068,,
199,199,,,,0.013153045438230038
199,199,,0.0037861668970435858,,
,0,,,7982.978586673737,
200,200,0.015874037519097328,,,
